"","Ascomycota","Basidiomycota","Microsporidia","Mucoromycota"
"13767.58cfa835e4b0c9d6adf6ed12",8,0,0,0
"13767.58cfa837e4b0c9d6adf6fe2a",51,1,0,1
"13767.58cfa833e4b0c9d6adf6dc5c",2,1,0,0
"13767.58cfa838e4b0c9d6adf70906",19,0,0,1
"13767.58cfa838e4b0c9d6adf70762",45,0,0,2
"13767.58cfa838e4b0c9d6adf707f8",5,0,0,0
"13767.58cfa833e4b0c9d6adf6dd90",11,0,0,0
"13767.58cfa839e4b0c9d6adf713c6",55,0,0,3
"13767.58cfa833e4b0c9d6adf6df42",1,0,0,0
"13767.58cfa834e4b0c9d6adf6e108",10,1,0,0
"13767.58cfa833e4b0c9d6adf6dff0",57,0,0,2
"13767.58cfa838e4b0c9d6adf70764",2,0,0,0
"13767.58cfa834e4b0c9d6adf6e1f0",6,1,0,1
"13767.58cfa833e4b0c9d6adf6dec2",2,1,0,0
"13767.58cfa838e4b0c9d6adf708b2",14,0,0,0
"13767.58cfa837e4b0c9d6adf70228",131,3,0,4
"13767.58cfa834e4b0c9d6adf6e21d",5,0,0,0
"13767.58cfa833e4b0c9d6adf6dc8d",11,4,0,0
"13767.58cfa833e4b0c9d6adf6df3c",3,0,0,0
"13767.58cfa834e4b0c9d6adf6e104",69,1,0,2
"13767.58cfa833e4b0c9d6adf6dc77",2,0,0,0
"13767.58cfa838e4b0c9d6adf70903",44,1,0,2
"13767.58cfa834e4b0c9d6adf6e1c4",34,0,0,1
"13767.58cfa838e4b0c9d6adf70930",74,2,0,3
"13767.58cfa833e4b0c9d6adf6df83",52,0,0,2
"13767.58cfa833e4b0c9d6adf6dcd0",6,0,0,0
"13767.58cfa834e4b0c9d6adf6e076",5,1,0,0
"13767.58cfa833e4b0c9d6adf6dde8",0,1,0,0
"13767.58cfa835e4b0c9d6adf6ed72",17,2,0,1
"13767.58cfa833e4b0c9d6adf6de2d",1,0,0,0
"13767.58cfa833e4b0c9d6adf6dec0",3,1,0,0
"13767.58cfa833e4b0c9d6adf6df24",14,0,0,0
"13767.58cfa833e4b0c9d6adf6d884",3,0,0,0
"13767.58cfa834e4b0c9d6adf6e0b0",7,2,0,0
"13767.58cfa833e4b0c9d6adf6de56",3,0,0,0
"13767.58cfa833e4b0c9d6adf6ddc1",6,0,0,0
"13767.58cfa838e4b0c9d6adf7092a",41,1,0,1
"13767.58cfa834e4b0c9d6adf6e0fa",11,0,0,1
"13767.58cfa833e4b0c9d6adf6dc94",11,2,0,1
"13767.58cfa838e4b0c9d6adf708b3",49,1,0,2
"13767.58cfa833e4b0c9d6adf6de30",2,2,0,0
"13767.58cfa833e4b0c9d6adf6de27",1,3,0,0
"13767.58cfa833e4b0c9d6adf6df1e",15,2,0,1
"13767.58cfa833e4b0c9d6adf6dfac",12,1,0,1
"13767.58cfa838e4b0c9d6adf708ac",39,1,0,1
"13767.58cfa833e4b0c9d6adf6dc6e",4,0,0,0
"13767.58cfa833e4b0c9d6adf6e051",5,0,0,0
"13767.58cfa833e4b0c9d6adf6dfe4",7,0,0,0
"13767.58cfa833e4b0c9d6adf6ddb3",14,1,0,0
"13767.58cfa838e4b0c9d6adf7048d",68,1,0,2
"13767.58cfa838e4b0c9d6adf708d7",24,1,0,1
"13767.58cfa838e4b0c9d6adf70468",79,0,0,3
"13767.58cfa833e4b0c9d6adf6ddbd",0,1,0,0
"13767.58cfa833e4b0c9d6adf6dc30",3,1,0,0
"13767.58cfa834e4b0c9d6adf6e164",0,1,0,0
"13767.58cfa83be4b0c9d6adf728dc",1,2,0,0
"13767.58cfa833e4b0c9d6adf6dcfc",3,1,0,0
"13767.58cfa837e4b0c9d6adf703b6",172,2,0,5
"13767.58cfa839e4b0c9d6adf710b4",12,0,0,0
"13767.58cfa833e4b0c9d6adf6dce2",1,2,0,0
"13767.58cfa833e4b0c9d6adf6dea6",18,0,0,1
"13767.58cfa835e4b0c9d6adf6ec2a",23,1,0,1
"13767.58cfa834e4b0c9d6adf6e154",3,0,0,0
"13767.58cfa834e4b0c9d6adf6e18e",1,0,0,0
"13767.58cfa833e4b0c9d6adf6dcd6",5,0,0,1
"13767.58cfa834e4b0c9d6adf6e224",1,0,0,0
"13767.58cfa838e4b0c9d6adf7089a",29,0,0,1
"13767.58cfa833e4b0c9d6adf6e01e",9,0,0,0
"13767.58cfa837e4b0c9d6adf701ac",107,0,0,3
"13767.58cfa835e4b0c9d6adf6ec84",2,1,0,0
"13767.58cfa839e4b0c9d6adf71252",3,2,0,1
"13767.58cfa833e4b0c9d6adf6dcda",0,2,0,0
"13767.58cfa833e4b0c9d6adf6df72",2,1,0,0
"13767.58cfa833e4b0c9d6adf6dea1",9,0,0,1
"13767.58cfa833e4b0c9d6adf6df7d",5,1,0,0
"13767.58cfa837e4b0c9d6adf70224",29,1,0,1
"13767.58cfa834e4b0c9d6adf6e3d3",6,0,0,0
"13767.58cfa83be4b0c9d6adf72436",1,1,0,0
"13767.58cfa834e4b0c9d6adf6e182",10,0,0,0
"13767.58cfa833e4b0c9d6adf6dea9",6,0,0,0
"13767.58cfa838e4b0c9d6adf70cf6",7,2,0,0
"13767.58cfa838e4b0c9d6adf70fce",1,0,0,0
"13767.58cfa838e4b0c9d6adf7091b",19,1,0,0
"13767.58cfa837e4b0c9d6adf700d2",181,3,0,7
"13767.58cfa834e4b0c9d6adf6e0ce",3,0,0,0
"13767.58cfa833e4b0c9d6adf6df9e",1,0,0,0
"13767.58cfa833e4b0c9d6adf6de7e",6,0,0,0
"13767.58cfa834e4b0c9d6adf6e179",7,0,0,0
"13767.58cfa833e4b0c9d6adf6de4f",1,0,0,0
"13767.58cfa834e4b0c9d6adf6e3b2",51,2,0,1
"13767.58cfa834e4b0c9d6adf6e062",16,1,0,1
"13767.58cfa839e4b0c9d6adf712da",3,1,0,0
"13767.58cfa838e4b0c9d6adf708d6",11,1,0,0
"13767.58cfa833e4b0c9d6adf6de98",3,0,0,0
"13767.58cfa834e4b0c9d6adf6e114",5,1,0,1
"13767.58cfa834e4b0c9d6adf6e102",2,0,0,0
"13767.58cfa83ae4b0c9d6adf71621",1,0,0,0
"13767.58cfa833e4b0c9d6adf6de44",3,0,0,0
"13767.58cfa838e4b0c9d6adf70dfa",2,1,0,0
"13767.58cfa837e4b0c9d6adf6ff76",81,1,0,2
"13767.58cfa838e4b0c9d6adf70f1a",1,1,0,0
"13767.58cfa833e4b0c9d6adf6db6f",7,1,0,0
"13767.58cfa833e4b0c9d6adf6df5f",1,1,0,0
"13767.58cfa833e4b0c9d6adf6df4e",5,1,0,0
"13767.58cfa833e4b0c9d6adf6df9a",2,0,0,0
"13767.58cfa833e4b0c9d6adf6dcb0",1,0,0,0
"13767.58cfa835e4b0c9d6adf6ecac",5,2,0,0
"13767.58cfa833e4b0c9d6adf6e04f",1,0,0,0
"13767.58cfa839e4b0c9d6adf7132a",9,0,0,0
"13767.58cfa834e4b0c9d6adf6e1dc",6,0,0,1
"13767.58cfa833e4b0c9d6adf6de25",5,1,0,0
"13767.58cfa837e4b0c9d6adf6ff74",108,0,0,4
"13767.58cfa835e4b0c9d6adf6ebf2",13,1,0,0
"13767.58cfa833e4b0c9d6adf6ddca",10,1,0,1
"13767.58cfa838e4b0c9d6adf70d72",5,1,0,0
"13767.58cfa833e4b0c9d6adf6de76",5,0,0,0
"13767.58cfa834e4b0c9d6adf6e147",4,0,0,0
"13767.58cfa834e4b0c9d6adf6e1bc",2,0,0,0
"13767.58cfa839e4b0c9d6adf710a2",4,0,0,0
"13767.58cfa838e4b0c9d6adf70d66",15,1,0,0
"13767.58cfa835e4b0c9d6adf6ea8c",67,0,0,2
"13767.58cfa833e4b0c9d6adf6dc2a",4,1,0,0
"13767.58cfa833e4b0c9d6adf6de9e",15,1,0,1
"13767.58cfa833e4b0c9d6adf6dc89",4,2,0,0
"13767.58cfa837e4b0c9d6adf7031c",99,3,0,4
"13767.58cfa833e4b0c9d6adf6dbdc",8,0,0,0
"13767.58cfa83ae4b0c9d6adf71e1a",8,1,0,1
"13767.58cfa83ae4b0c9d6adf718f2",0,1,0,0
"13767.58cfa838e4b0c9d6adf705f4",68,2,0,2
"13767.58cfa833e4b0c9d6adf6da7a",4,0,0,0
"13767.58cfa833e4b0c9d6adf6de88",1,0,0,0
"13767.58cfa834e4b0c9d6adf6e12c",2,0,0,0
"13767.58cfa837e4b0c9d6adf6ff6b",110,3,0,3
"13767.58cfa833e4b0c9d6adf6dda2",2,0,0,0
"13767.58cfa833e4b0c9d6adf6dc7d",1,0,0,0
"13767.58cfa837e4b0c9d6adf701f1",101,0,0,5
"13767.58cfa833e4b0c9d6adf6df03",0,1,0,0
"13767.58cfa834e4b0c9d6adf6e169",1,1,0,0
"13767.58cfa833e4b0c9d6adf6dfda",16,1,0,0
"13767.58cfa833e4b0c9d6adf6e02e",3,0,0,0
"13767.58cfa838e4b0c9d6adf7088c",14,2,0,1
"13767.58cfa833e4b0c9d6adf6def2",9,0,0,0
"13767.58cfa834e4b0c9d6adf6e6f6",12,0,0,1
"13767.58cfa833e4b0c9d6adf6de84",3,1,0,0
"13767.58cfa834e4b0c9d6adf6e0fc",2,0,0,0
"13767.58cfa837e4b0c9d6adf70082",36,1,0,1
"13767.58cfa834e4b0c9d6adf6e1f6",8,1,0,0
"13767.58cfa834e4b0c9d6adf6e1ec",12,0,0,0
"13767.58cfa833e4b0c9d6adf6de32",3,1,0,0
"13767.58cfa833e4b0c9d6adf6df48",74,0,0,3
"13767.58cfa833e4b0c9d6adf6df46",14,1,0,1
"13767.58cfa834e4b0c9d6adf6e193",6,1,0,0
"13767.58cfa833e4b0c9d6adf6def8",15,1,0,0
"13767.58cfa833e4b0c9d6adf6dee4",25,2,0,1
"13767.58cfa833e4b0c9d6adf6dea4",4,0,0,0
"13767.58cfa833e4b0c9d6adf6defb",7,1,0,0
"13767.58cfa833e4b0c9d6adf6de96",3,1,0,0
"13767.58cfa834e4b0c9d6adf6e20e",0,1,0,0
"13767.58cfa833e4b0c9d6adf6deaf",3,0,0,0
"13767.58cfa833e4b0c9d6adf6db1e",9,0,0,0
"13767.58cfa838e4b0c9d6adf70874",92,3,0,3
"13767.58cfa834e4b0c9d6adf6e1e2",20,0,0,1
"13767.58cfa837e4b0c9d6adf701b8",144,4,0,4
"13767.58cfa837e4b0c9d6adf70088",106,1,0,4
"13767.58cfa834e4b0c9d6adf6e1c0",7,2,0,0
"13767.58cfa833e4b0c9d6adf6dec4",7,1,0,0
"13767.58cfa834e4b0c9d6adf6e162",2,0,0,0
"13767.58cfa834e4b0c9d6adf6e206",9,0,0,1
"13767.58cfa839e4b0c9d6adf7107e",20,1,0,1
"13767.58cfa834e4b0c9d6adf6e1d8",4,0,0,1
"13767.58cfa833e4b0c9d6adf6df12",12,0,0,0
"13767.58cfa839e4b0c9d6adf713ff",1,1,0,0
"13767.58cfa834e4b0c9d6adf6e1a4",3,0,0,0
"13767.58cfa833e4b0c9d6adf6dc5e",25,0,0,2
"13767.58cfa834e4b0c9d6adf6e1ba",3,0,0,0
"13767.58cfa837e4b0c9d6adf7010b",90,0,0,2
"13767.58cfa835e4b0c9d6adf6ee64",8,1,0,0
"13767.58cfa833e4b0c9d6adf6deb2",6,0,0,1
"13767.58cfa838e4b0c9d6adf708d2",45,1,0,1
"13767.58cfa833e4b0c9d6adf6df36",3,0,0,0
"13767.58cfa837e4b0c9d6adf70350",23,0,0,0
"13767.58cfa833e4b0c9d6adf6df51",2,0,0,0
"13767.58cfa837e4b0c9d6adf700b5",89,0,0,3
"13767.58cfa834e4b0c9d6adf6e0a4",6,0,0,1
"13767.58cfa833e4b0c9d6adf6dd6c",1,1,0,0
"13767.58cfa834e4b0c9d6adf6e17e",2,2,0,0
"13767.58cfa837e4b0c9d6adf6ff06",76,1,0,3
"13767.58cfa839e4b0c9d6adf71008",2,0,0,0
"13767.58cfa837e4b0c9d6adf70046",42,0,0,2
"13767.58cfa837e4b0c9d6adf70110",68,2,0,2
"13767.58cfa839e4b0c9d6adf71258",0,3,0,0
"13767.58cfa834e4b0c9d6adf6e248",3,2,0,0
"13767.58cfa839e4b0c9d6adf71096",71,0,0,2
"13767.58cfa833e4b0c9d6adf6dcb8",1,0,0,0
"13767.58cfa838e4b0c9d6adf704c4",38,1,0,1
"13767.58cfa833e4b0c9d6adf6defd",4,1,0,0
"13767.58cfa838e4b0c9d6adf70cee",13,3,0,1
"13767.58cfa834e4b0c9d6adf6e0d8",5,0,0,0
"13767.58cfa838e4b0c9d6adf70cf4",33,1,0,1
"13767.58cfa838e4b0c9d6adf70d00",8,1,0,0
"13767.58cfa834e4b0c9d6adf6e1d6",6,0,0,0
"13767.58cfa838e4b0c9d6adf7080a",10,1,0,1
"13767.58cfa834e4b0c9d6adf6e0dc",4,0,0,0
"13767.58cfa834e4b0c9d6adf6e1c2",145,0,0,5
"13767.58cfa833e4b0c9d6adf6e006",2,1,0,0
"13767.58cfa834e4b0c9d6adf6e1c6",15,0,0,1
"13767.58cfa833e4b0c9d6adf6dd78",1,0,0,0
"13767.58cfa834e4b0c9d6adf6e128",16,0,0,1
"13767.58cfa834e4b0c9d6adf6e1ae",0,2,0,0
"13767.58cfa838e4b0c9d6adf708a2",28,0,0,1
"13767.58cfa834e4b0c9d6adf6e1b8",11,2,0,1
"13767.58cfa835e4b0c9d6adf6eda6",16,0,0,0
"13767.58cfa835e4b0c9d6adf6ee52",147,3,0,5
"13767.58cfa833e4b0c9d6adf6de35",2,0,0,0
"13767.58cfa834e4b0c9d6adf6e0aa",13,1,0,0
"13767.58cfa833e4b0c9d6adf6df90",13,1,0,0
"13767.58cfa833e4b0c9d6adf6df40",0,1,0,0
"13767.58cfa834e4b0c9d6adf6e132",4,0,0,0
"13767.58cfa835e4b0c9d6adf6ea6a",60,0,0,2
"13767.58cfa837e4b0c9d6adf6fd30",3,0,0,0
"13767.58cfa834e4b0c9d6adf6e3a6",3,0,0,0
"13767.58cfa835e4b0c9d6adf6ecc9",15,1,0,1
"13767.58cfa837e4b0c9d6adf7002a",53,0,0,2
"13767.58cfa833e4b0c9d6adf6dafe",2,0,0,0
"13767.58cfa835e4b0c9d6adf6ed0d",12,1,0,0
"13767.58cfa835e4b0c9d6adf6ec18",14,0,0,0
"13767.58cfa837e4b0c9d6adf6fcd0",50,1,0,2
"13767.58cfa833e4b0c9d6adf6de0a",2,1,0,0
"13767.58cfa833e4b0c9d6adf6deed",12,0,0,0
"13767.58cfa834e4b0c9d6adf6e188",3,0,0,0
"13767.58cfa833e4b0c9d6adf6de7a",0,1,0,0
"13767.58cfa839e4b0c9d6adf71329",2,1,0,0
"13767.58cfa839e4b0c9d6adf713d8",3,0,0,0
"13767.58cfa834e4b0c9d6adf6e1fa",9,1,0,0
"13767.58cfa833e4b0c9d6adf6da66",6,0,0,0
"13767.58cfa834e4b0c9d6adf6e071",4,0,0,1
"13767.58cfa833e4b0c9d6adf6dfce",14,0,0,0
"13767.58cfa834e4b0c9d6adf6e1e4",16,0,0,0
"13767.58cfa834e4b0c9d6adf6e1c7",9,0,0,0
"13767.58cfa833e4b0c9d6adf6dd6e",10,1,0,0
"13767.58cfa834e4b0c9d6adf6e2a2",1,0,0,0
"13767.58cfa837e4b0c9d6adf6ff83",93,0,0,4
"13767.58cfa833e4b0c9d6adf6e05b",67,0,0,2
"13767.58cfa834e4b0c9d6adf6e09c",3,2,0,1
"13767.58cfa834e4b0c9d6adf6e37e",60,2,0,3
"13767.58cfa839e4b0c9d6adf712b0",3,1,0,0
"13767.58cfa833e4b0c9d6adf6df95",1,1,0,0
"13767.58cfa833e4b0c9d6adf6dde1",7,2,0,0
"13767.58cfa834e4b0c9d6adf6e158",24,1,0,1
"13767.58cfa833e4b0c9d6adf6db50",7,0,0,0
"13767.58cfa833e4b0c9d6adf6de9a",0,1,0,0
"13767.58cfa833e4b0c9d6adf6dbb0",3,2,0,0
"13767.58cfa837e4b0c9d6adf6ff68",82,6,0,3
"13767.58cfa835e4b0c9d6adf6ec44",4,0,0,0
"13767.58cfa839e4b0c9d6adf71084",52,1,0,2
"13767.58cfa835e4b0c9d6adf6ec14",8,0,0,0
"13767.58cfa834e4b0c9d6adf6e1cd",3,0,0,0
"13767.58cfa837e4b0c9d6adf6ff60",70,1,0,2
"13767.58cfa833e4b0c9d6adf6dd44",12,0,0,0
"13767.58cfa833e4b0c9d6adf6e048",0,1,0,0
"13767.58cfa833e4b0c9d6adf6def6",3,1,0,0
"13767.58cfa833e4b0c9d6adf6da65",5,0,0,0
"13767.58cfa839e4b0c9d6adf7149e",1,0,0,0
"13767.58cfa834e4b0c9d6adf6e216",0,2,0,0
"13767.58cfa833e4b0c9d6adf6da8d",0,1,0,0
"13767.58cfa833e4b0c9d6adf6ded6",2,2,0,0
"13767.58cfa833e4b0c9d6adf6df4f",35,0,0,1
"13767.58cfa834e4b0c9d6adf6e0de",3,0,0,0
"13767.58cfa839e4b0c9d6adf714d6",1,1,0,0
"13767.58cfa834e4b0c9d6adf6e15e",1,1,0,0
"13767.58cfa833e4b0c9d6adf6df55",7,1,0,0
"13767.58cfa838e4b0c9d6adf70421",27,2,0,1
"13767.58cfa835e4b0c9d6adf6ec06",7,2,0,0
"13767.58cfa833e4b0c9d6adf6ddd0",2,0,0,0
"13767.58cfa833e4b0c9d6adf6ded2",20,0,0,1
"13767.58cfa837e4b0c9d6adf6ffca",25,0,0,2
"13767.58cfa833e4b0c9d6adf6dacc",4,0,0,0
"13767.58cfa833e4b0c9d6adf6db5a",6,0,0,1
"13767.58cfa834e4b0c9d6adf6e46b",161,2,0,5
"13767.58cfa833e4b0c9d6adf6e01b",32,0,0,1
"13767.58cfa833e4b0c9d6adf6de16",2,1,0,0
"13767.58cfa834e4b0c9d6adf6e2d4",44,0,0,2
"13767.58cfa833e4b0c9d6adf6e00d",3,1,0,0
"13767.58cfa837e4b0c9d6adf6ff0c",28,0,0,1
"13767.58cfa833e4b0c9d6adf6dc87",10,1,0,0
"13767.58cfa835e4b0c9d6adf6ec4e",49,0,0,2
"13767.58cfa833e4b0c9d6adf6df1c",7,2,0,1
"13767.58cfa833e4b0c9d6adf6dfa2",3,0,0,0
"13767.58cfa833e4b0c9d6adf6da96",1,0,0,0
"13767.58cfa835e4b0c9d6adf6ed0a",7,1,0,0
"13767.58cfa838e4b0c9d6adf70d64",2,1,0,0
"13767.58cfa837e4b0c9d6adf6ff62",40,1,0,1
"13767.58cfa833e4b0c9d6adf6d9fc",5,0,0,0
"13767.58cfa833e4b0c9d6adf6dc10",53,1,0,2
"13767.58cfa834e4b0c9d6adf6e0ae",7,0,0,1
"13767.58cfa837e4b0c9d6adf6ff72",63,0,0,3
"13767.58cfa834e4b0c9d6adf6e0c0",76,0,0,2
"13767.58cfa833e4b0c9d6adf6de80",1,0,0,0
"13767.58cfa833e4b0c9d6adf6dc44",2,0,0,0
"13767.58cfa833e4b0c9d6adf6daf0",12,1,0,1
"13767.58cfa833e4b0c9d6adf6dfbb",13,1,0,0
"13767.58cfa838e4b0c9d6adf70fd6",6,2,0,0
"13767.58cfa833e4b0c9d6adf6dce8",2,2,0,0
"13767.58cfa833e4b0c9d6adf6dce0",9,0,0,0
"13767.58cfa834e4b0c9d6adf6e3a9",25,0,0,1
"13767.58cfa833e4b0c9d6adf6df84",1,3,0,0
"13767.58cfa833e4b0c9d6adf6db09",13,0,0,1
"13767.58cfa838e4b0c9d6adf70d52",16,2,0,1
"13767.58cfa837e4b0c9d6adf6fea2",131,4,0,5
"13767.58cfa834e4b0c9d6adf6e1d2",5,0,0,0
"13767.58cfa837e4b0c9d6adf7007a",58,1,0,1
"13767.58cfa839e4b0c9d6adf7107a",6,4,0,0
"13767.58cfa833e4b0c9d6adf6de33",0,2,0,0
"13767.58cfa833e4b0c9d6adf6e010",62,2,0,3
"13767.58cfa839e4b0c9d6adf71068",8,1,0,0
"13767.58cfa837e4b0c9d6adf6ff34",62,4,0,2
"13767.58cfa833e4b0c9d6adf6db72",19,2,0,0
"13767.58cfa834e4b0c9d6adf6e3d8",3,0,0,0
"13767.58cfa833e4b0c9d6adf6dd60",10,1,0,1
"13767.58cfa834e4b0c9d6adf6e1b4",1,1,0,0
"13767.58cfa837e4b0c9d6adf6fd60",4,2,0,0
"13767.58cfa833e4b0c9d6adf6ddde",6,0,0,0
"13767.58cfa834e4b0c9d6adf6e152",16,1,0,1
"13767.58cfa837e4b0c9d6adf6fd12",11,0,0,0
"13767.58cfa833e4b0c9d6adf6de92",4,0,0,0
"13767.58cfa833e4b0c9d6adf6e058",2,0,0,0
"13767.58cfa833e4b0c9d6adf6dee8",25,1,0,1
"13767.58cfa837e4b0c9d6adf6fe2f",66,1,0,2
"13767.58cfa835e4b0c9d6adf6eda4",16,0,0,1
"13767.58cfa833e4b0c9d6adf6dfe9",5,0,0,0
"13767.58cfa83ae4b0c9d6adf71d10",7,0,0,0
"13767.58cfa833e4b0c9d6adf6df10",6,1,0,0
"13767.58cfa833e4b0c9d6adf6dce4",3,1,0,0
"13767.58cfa833e4b0c9d6adf6ddfc",0,1,0,0
"13767.58cfa837e4b0c9d6adf6ff64",44,3,0,2
"13767.58cfa833e4b0c9d6adf6dea0",1,2,0,0
"13767.58cfa837e4b0c9d6adf703f4",66,1,0,3
"13767.58cfa834e4b0c9d6adf6e096",5,1,0,0
"13767.58cfa833e4b0c9d6adf6d92b",47,2,0,1
"13767.58cfa834e4b0c9d6adf6e24a",12,0,0,0
"13767.58cfa837e4b0c9d6adf70100",61,5,0,1
"13767.58cfa835e4b0c9d6adf6edd0",25,2,0,1
"13767.58cfa83ae4b0c9d6adf715e0",6,4,0,1
"13767.58cfa837e4b0c9d6adf701ae",69,4,0,3
"13767.58cfa837e4b0c9d6adf6ff70",37,0,0,1
"13767.58cfa833e4b0c9d6adf6dc1a",3,0,0,0
"13767.58cfa834e4b0c9d6adf6e1be",15,0,0,1
"13767.58cfa838e4b0c9d6adf7040f",127,1,0,3
"13767.58cfa833e4b0c9d6adf6de72",3,0,0,0
"13767.58cfa834e4b0c9d6adf6e28e",48,0,0,1
"13767.58cfa837e4b0c9d6adf6ff5e",38,1,0,1
"13767.58cfa833e4b0c9d6adf6dcdc",5,0,0,0
"13767.58cfa833e4b0c9d6adf6e05d",15,2,0,1
"13767.58cfa833e4b0c9d6adf6dafb",6,0,0,0
"13767.58cfa834e4b0c9d6adf6e09e",10,2,0,0
"13767.58cfa833e4b0c9d6adf6daac",6,0,0,0
"13767.58cfa835e4b0c9d6adf6ea6e",27,0,0,1
"13767.58cfa834e4b0c9d6adf6e1cc",8,0,0,0
"13767.58cfa833e4b0c9d6adf6de1c",84,2,0,2
"13767.58cfa833e4b0c9d6adf6e034",3,1,0,0
"13767.58cfa837e4b0c9d6adf70078",37,2,0,1
"13767.58cfa833e4b0c9d6adf6de4e",2,0,0,0
"13767.58cfa834e4b0c9d6adf6e095",2,2,0,0
"13767.58cfa837e4b0c9d6adf70083",33,1,0,1
"13767.58cfa833e4b0c9d6adf6db62",16,0,0,1
"13767.58cfa833e4b0c9d6adf6dfaa",1,0,0,0
"13767.58cfa833e4b0c9d6adf6e055",1,2,0,0
"13767.58cfa833e4b0c9d6adf6dd47",2,2,0,0
"13767.58cfa833e4b0c9d6adf6dc4f",8,0,0,0
"13767.58cfa833e4b0c9d6adf6daff",5,0,0,0
"13767.58cfa833e4b0c9d6adf6dddc",5,0,0,0
"13767.58cfa833e4b0c9d6adf6de02",9,0,0,0
"13767.58cfa834e4b0c9d6adf6e0f2",21,0,0,2
"13767.58cfa834e4b0c9d6adf6e199",87,1,0,2
"13767.58cfa837e4b0c9d6adf7033e",24,4,0,1
"13767.58cfa833e4b0c9d6adf6de66",2,0,0,0
"13767.58cfa837e4b0c9d6adf6ff22",98,1,0,3
"13767.58cfa837e4b0c9d6adf700b3",30,1,0,1
"13767.58cfa833e4b0c9d6adf6da84",14,0,0,1
"13767.58cfa833e4b0c9d6adf6dc8b",90,1,0,3
"13767.58cfa834e4b0c9d6adf6e184",2,0,0,0
"13767.58cfa833e4b0c9d6adf6dfc7",1,0,0,0
"13767.58cfa833e4b0c9d6adf6dac8",10,1,0,1
"13767.58cfa833e4b0c9d6adf6d96a",4,1,0,0
"13767.58cfa834e4b0c9d6adf6e138",3,1,0,0
"13767.58cfa833e4b0c9d6adf6df87",0,2,0,0
"13767.58cfa833e4b0c9d6adf6dd30",8,0,0,0
"13767.58cfa833e4b0c9d6adf6df28",6,0,0,0
"13767.58cfa835e4b0c9d6adf6ece5",9,2,0,0
"13767.58cfa833e4b0c9d6adf6ddb0",8,1,0,1
"13767.58cfa838e4b0c9d6adf706ea",80,2,0,2
"13767.58cfa833e4b0c9d6adf6df8d",2,0,0,0
"13767.58cfa834e4b0c9d6adf6e242",3,1,0,1
"13767.58cfa833e4b0c9d6adf6dc2e",10,0,0,0
"13767.58cfa834e4b0c9d6adf6e0c8",10,1,0,0
"13767.58cfa833e4b0c9d6adf6e047",5,1,0,0
"13767.58cfa833e4b0c9d6adf6df26",5,1,0,0
"13767.58cfa837e4b0c9d6adf7004e",31,5,0,1
"13767.58cfa833e4b0c9d6adf6daca",2,0,0,0
"13767.58cfa833e4b0c9d6adf6dcf4",3,2,0,0
"13767.58cfa833e4b0c9d6adf6de08",113,4,0,3
"13767.58cfa833e4b0c9d6adf6e02a",8,0,0,1
"13767.58cfa837e4b0c9d6adf70151",35,1,0,3
"13767.58cfa833e4b0c9d6adf6dc3a",1,0,0,0
"13767.58cfa833e4b0c9d6adf6db2d",5,0,0,0
"13767.58cfa833e4b0c9d6adf6df29",3,2,0,0
"13767.58cfa833e4b0c9d6adf6dab0",7,0,0,0
"13767.58cfa833e4b0c9d6adf6e026",10,1,0,1
"13767.58cfa833e4b0c9d6adf6dd98",12,0,0,1
"13767.58cfa833e4b0c9d6adf6dff7",1,2,0,0
"13767.58cfa838e4b0c9d6adf704b7",68,1,0,2
"13767.58cfa839e4b0c9d6adf710ba",43,2,0,1
"13767.58cfa833e4b0c9d6adf6da99",7,0,0,0
"13767.58cfa833e4b0c9d6adf6dabf",3,2,0,0
"13767.58cfa833e4b0c9d6adf6da71",16,0,0,1
"13767.58cfa833e4b0c9d6adf6de48",5,1,0,0
"13767.58cfa833e4b0c9d6adf6db7c",21,0,0,1
"13767.58cfa839e4b0c9d6adf7103a",6,1,0,0
"13767.58cfa839e4b0c9d6adf71397",2,3,0,0
"13767.58cfa833e4b0c9d6adf6da87",15,1,0,1
"13767.58cfa833e4b0c9d6adf6df18",10,0,0,0
"13767.58cfa833e4b0c9d6adf6dd5f",23,1,0,1
"13767.58cfa833e4b0c9d6adf6db8a",1,0,0,0
"13767.58cfa833e4b0c9d6adf6d9fa",3,0,0,0
"13767.58cfa834e4b0c9d6adf6e40d",5,2,0,1
"13767.58cfa834e4b0c9d6adf6e066",10,1,0,0
"13767.58cfa839e4b0c9d6adf71270",4,0,0,0
"13767.58cfa833e4b0c9d6adf6dbb5",5,0,0,1
"13767.58cfa834e4b0c9d6adf6e1e0",12,1,0,1
"13767.58cfa833e4b0c9d6adf6df1a",5,1,0,0
"13767.58cfa833e4b0c9d6adf6dd74",6,3,0,0
"13767.58cfa833e4b0c9d6adf6ddac",5,0,0,0
"13767.58cfa833e4b0c9d6adf6ddc8",3,1,0,0
"13767.58cfa833e4b0c9d6adf6dc36",30,0,0,2
"13767.58cfa835e4b0c9d6adf6ecd2",18,1,0,0
"13767.58cfa833e4b0c9d6adf6ddfe",1,1,0,1
"13767.58cfa833e4b0c9d6adf6de5a",3,0,0,1
"13767.58cfa837e4b0c9d6adf6ff7c",21,1,0,1
"13767.58cfa834e4b0c9d6adf6e19b",2,0,0,0
"13767.58cfa833e4b0c9d6adf6dfbe",6,1,0,0
