"","Ascomycota","Basidiomycota","Microsporidia","Mucoromycota"
"13767.58cfa83be4b0c9d6adf721ea",0,1,0,0
"13767.58cfa83ae4b0c9d6adf71e5a",4,0,0,0
"13767.58cfa837e4b0c9d6adf703ee",184,1,0,7
"13767.58cfa839e4b0c9d6adf71152",2,0,0,0
"13767.58cfa838e4b0c9d6adf70578",67,2,0,2
"13767.58cfa834e4b0c9d6adf6e7ca",81,1,0,4
"13767.58cfa838e4b0c9d6adf70d5e",14,0,0,0
"13767.58cfa838e4b0c9d6adf70d6a",3,1,0,0
"13767.58cfa838e4b0c9d6adf706c6",18,2,0,0
"13767.58cfa839e4b0c9d6adf711ec",5,0,0,0
"13767.58cfa83be4b0c9d6adf724d4",0,1,0,0
"13767.58cfa83be4b0c9d6adf72164",0,3,0,0
"13767.58cfa838e4b0c9d6adf7077c",76,2,0,4
"13767.58cfa83ae4b0c9d6adf71bd1",0,1,0,0
"13767.58cfa83ae4b0c9d6adf71adc",1,0,0,0
"13767.58cfa838e4b0c9d6adf70d7c",49,4,0,2
"13767.58cfa83ae4b0c9d6adf71d3c",2,1,0,0
"13767.58cfa838e4b0c9d6adf70b95",4,0,0,0
"13767.58cfa838e4b0c9d6adf707e4",65,0,0,2
"13767.58cfa838e4b0c9d6adf70da4",6,1,0,0
"13767.58cfa838e4b0c9d6adf70d42",33,2,0,1
"13767.58cfa834e4b0c9d6adf6e723",27,0,0,0
"13767.58cfa835e4b0c9d6adf6eb5e",81,0,0,5
"13767.58cfa834e4b0c9d6adf6e4c4",12,2,0,0
"13767.58cfa839e4b0c9d6adf71156",4,0,0,0
"13767.58cfa83ae4b0c9d6adf71e42",4,1,0,1
"13767.58cfa83ae4b0c9d6adf71914",2,1,0,0
"13767.58cfa838e4b0c9d6adf7065e",66,0,0,3
"13767.58cfa83ae4b0c9d6adf71a54",2,0,0,0
"13767.58cfa834e4b0c9d6adf6e487",3,1,0,0
"13767.58cfa83ae4b0c9d6adf71d5c",10,0,0,0
"13767.58cfa838e4b0c9d6adf70562",51,1,0,2
"13767.58cfa83ae4b0c9d6adf71dc4",2,2,0,0
"13767.58cfa838e4b0c9d6adf708d4",69,0,0,3
"13767.58cfa83ae4b0c9d6adf71cd8",1,1,0,0
"13767.58cfa838e4b0c9d6adf70708",13,0,0,0
"13767.58cfa838e4b0c9d6adf7076e",8,1,0,1
"13767.58cfa834e4b0c9d6adf6ea3c",33,1,0,1
"13767.58cfa83ae4b0c9d6adf71acd",0,1,0,0
"13767.58cfa834e4b0c9d6adf6e812",84,1,0,5
"13767.58cfa83be4b0c9d6adf7209e",2,1,0,0
"13767.58cfa834e4b0c9d6adf6e895",61,4,0,1
"13767.58cfa834e4b0c9d6adf6e7dd",16,1,0,2
"13767.58cfa83be4b0c9d6adf72372",2,0,0,0
"13767.58cfa83ae4b0c9d6adf71cf0",4,1,0,0
"13767.58cfa83be4b0c9d6adf7247e",1,3,0,0
"13767.58cfa834e4b0c9d6adf6e5d2",23,2,0,2
"13767.58cfa835e4b0c9d6adf6eb50",21,1,0,0
"13767.58cfa834e4b0c9d6adf6e738",11,1,0,0
"13767.58cfa838e4b0c9d6adf708bc",8,1,0,0
"13767.58cfa838e4b0c9d6adf707db",56,0,0,2
"13767.58cfa838e4b0c9d6adf70418",126,2,0,6
"13767.58cfa838e4b0c9d6adf707b6",6,0,0,0
"13767.58cfa835e4b0c9d6adf6eef2",8,2,0,0
"13767.58cfa839e4b0c9d6adf71266",0,2,0,0
"13767.58cfa838e4b0c9d6adf706b8",23,2,0,0
"13767.58cfa835e4b0c9d6adf6eeae",20,1,0,1
"13767.58cfa838e4b0c9d6adf70678",102,2,0,4
"13767.58cfa838e4b0c9d6adf70ff6",2,1,0,0
"13767.58cfa838e4b0c9d6adf704a9",44,0,0,2
"13767.58cfa838e4b0c9d6adf704da",67,1,0,4
"13767.58cfa834e4b0c9d6adf6ea28",27,1,0,0
"13767.58cfa839e4b0c9d6adf7130c",1,2,0,0
"13767.58cfa834e4b0c9d6adf6e747",57,3,0,2
"13767.58cfa834e4b0c9d6adf6e40f",6,1,0,0
"13767.58cfa838e4b0c9d6adf70440",64,1,0,1
"13767.58cfa83ae4b0c9d6adf7173d",0,1,0,0
"13767.58cfa834e4b0c9d6adf6e718",42,1,0,1
"13767.58cfa835e4b0c9d6adf6eeb6",11,0,0,0
"13767.58cfa83be4b0c9d6adf72288",2,1,0,0
"13767.58cfa832e4b0c9d6adf6d7a4",13,0,0,1
"13767.58cfa834e4b0c9d6adf6e8b1",73,2,0,2
"13767.58cfa83be4b0c9d6adf72251",1,1,0,0
"13767.58cfa834e4b0c9d6adf6e9b6",12,1,0,1
"13767.58cfa839e4b0c9d6adf71485",1,0,0,0
"13767.58cfa835e4b0c9d6adf6eaa0",46,1,0,2
"13767.58cfa839e4b0c9d6adf7118e",0,1,0,0
"13767.58cfa83ae4b0c9d6adf71825",0,1,0,0
"13767.58cfa83be4b0c9d6adf71f2a",1,3,0,0
"13767.58cfa83be4b0c9d6adf72162",1,1,0,0
"13767.58cfa839e4b0c9d6adf71264",0,1,0,0
"13767.58cfa838e4b0c9d6adf70e87",1,2,0,0
"13767.58cfa83be4b0c9d6adf722c6",1,0,0,0
"13767.58cfa837e4b0c9d6adf70171",2,1,0,0
"13767.58cfa834e4b0c9d6adf6e9ba",23,0,0,0
"13767.58cfa83ae4b0c9d6adf71d72",3,1,0,0
"13767.58cfa83be4b0c9d6adf72388",1,0,0,0
"13767.58cfa83be4b0c9d6adf72392",2,2,0,0
"13767.58cfa837e4b0c9d6adf70403",39,1,0,1
"13767.58cfa83be4b0c9d6adf722f8",2,2,0,0
"13767.58cfa838e4b0c9d6adf70664",30,3,0,1
"13767.58cfa83be4b0c9d6adf722dd",3,2,0,0
"13767.58cfa83be4b0c9d6adf722a8",2,0,0,0
"13767.58cfa83ae4b0c9d6adf7179b",6,4,0,0
"13767.58cfa835e4b0c9d6adf6ea73",34,1,0,1
"13767.58cfa835e4b0c9d6adf6ea61",79,1,0,3
"13767.58cfa834e4b0c9d6adf6e7d4",19,1,0,1
"13767.58cfa834e4b0c9d6adf6e860",37,1,0,1
"13767.58cfa839e4b0c9d6adf71253",0,1,0,0
"13767.58cfa839e4b0c9d6adf712aa",0,1,0,0
"13767.58cfa835e4b0c9d6adf6eece",8,1,0,0
"13767.58cfa839e4b0c9d6adf71310",4,1,0,0
"13767.58cfa83be4b0c9d6adf72195",0,2,0,0
"13767.58cfa834e4b0c9d6adf6ea0e",60,1,0,4
"13767.58cfa837e4b0c9d6adf7002c",30,1,0,1
"13767.58cfa834e4b0c9d6adf6ea25",20,2,0,2
"13767.58cfa835e4b0c9d6adf6eb2a",12,3,0,0
"13767.58cfa835e4b0c9d6adf6ebd6",69,0,0,1
"13767.58cfa838e4b0c9d6adf70f96",0,1,0,0
"13767.58cfa839e4b0c9d6adf712c1",0,3,0,0
"13767.58cfa83be4b0c9d6adf7208e",0,2,0,0
"13767.58cfa834e4b0c9d6adf6e8a8",41,0,0,1
"13767.58cfa834e4b0c9d6adf6ea11",18,1,0,1
"13767.58cfa838e4b0c9d6adf70e7a",4,1,0,1
"13767.58cfa83be4b0c9d6adf7210e",1,1,0,0
"13767.58cfa834e4b0c9d6adf6ea24",14,2,0,1
"13767.58cfa83ae4b0c9d6adf71a6c",2,1,0,0
"13767.58cfa834e4b0c9d6adf6e772",41,3,0,1
"13767.58cfa83be4b0c9d6adf721e2",2,1,0,0
"13767.58cfa838e4b0c9d6adf70eb6",1,2,0,0
"13767.58cfa83ae4b0c9d6adf71cfe",0,1,0,0
"13767.58cfa83be4b0c9d6adf721ee",0,2,0,0
"13767.58cfa838e4b0c9d6adf70b28",4,1,0,0
"13767.58cfa838e4b0c9d6adf70f57",25,3,0,0
"13767.58cfa835e4b0c9d6adf6eb8a",31,1,0,1
"13767.58cfa83be4b0c9d6adf722bc",0,1,0,0
"13767.58cfa834e4b0c9d6adf6e360",11,3,0,0
"13767.58cfa83ae4b0c9d6adf71afa",1,1,0,0
"13767.58cfa83ae4b0c9d6adf71766",0,3,0,0
"13767.58cfa83be4b0c9d6adf720af",1,1,0,0
"13767.58cfa839e4b0c9d6adf711f6",3,1,0,0
"13767.58cfa83ae4b0c9d6adf7172b",1,2,0,0
"13767.58cfa83be4b0c9d6adf720cc",0,2,0,0
"13767.58cfa83be4b0c9d6adf723b1",0,1,0,0
"13767.58cfa837e4b0c9d6adf700ee",49,2,0,2
"13767.58cfa83be4b0c9d6adf7238a",1,1,0,0
"13767.58cfa838e4b0c9d6adf704a1",182,2,0,8
"13767.58cfa83be4b0c9d6adf72484",0,1,0,0
"13767.58cfa838e4b0c9d6adf70e64",0,3,0,0
"13767.58cfa83ae4b0c9d6adf7186a",0,1,0,0
"13767.58cfa835e4b0c9d6adf6eb10",35,1,0,1
"13767.58cfa834e4b0c9d6adf6e332",3,0,0,0
"13767.58cfa834e4b0c9d6adf6e8b6",18,0,0,1
"13767.58cfa835e4b0c9d6adf6ef49",46,1,0,2
"13767.58cfa83be4b0c9d6adf7209a",2,1,0,0
"13767.58cfa83ae4b0c9d6adf71821",0,3,0,0
"13767.58cfa834e4b0c9d6adf6e99c",16,4,0,0
"13767.58cfa834e4b0c9d6adf6e85c",20,3,0,1
"13767.58cfa832e4b0c9d6adf6d744",64,1,0,3
"13767.58cfa839e4b0c9d6adf7129a",1,1,0,0
"13767.58cfa83be4b0c9d6adf721ba",0,1,0,0
"13767.58cfa83ae4b0c9d6adf71a28",4,1,0,0
"13767.58cfa834e4b0c9d6adf6ea29",52,1,0,2
"13767.58cfa835e4b0c9d6adf6ea72",51,0,0,3
"13767.58cfa834e4b0c9d6adf6e85e",37,1,0,2
"13767.58cfa834e4b0c9d6adf6ea0f",12,1,0,1
"13767.58cfa838e4b0c9d6adf70f5a",3,2,0,0
"13767.58cfa83ae4b0c9d6adf71a6d",1,1,0,1
"13767.58cfa838e4b0c9d6adf70e10",1,0,0,0
"13767.58cfa83be4b0c9d6adf7237e",0,1,0,0
"13767.58cfa834e4b0c9d6adf6e8bb",21,0,0,1
"13767.58cfa835e4b0c9d6adf6ec6c",46,3,0,1
"13767.58cfa83be4b0c9d6adf721ef",0,1,0,0
"13767.58cfa834e4b0c9d6adf6e9e2",21,2,0,1
"13767.58cfa834e4b0c9d6adf6ea2c",25,1,0,1
"13767.58cfa834e4b0c9d6adf6ea34",14,0,0,0
"13767.58cfa834e4b0c9d6adf6ea36",70,1,0,3
"13767.58cfa839e4b0c9d6adf71230",3,0,0,0
"13767.58cfa834e4b0c9d6adf6e856",32,0,0,0
"13767.58cfa835e4b0c9d6adf6eabf",32,3,0,1
"13767.58cfa834e4b0c9d6adf6e861",65,2,0,5
"13767.58cfa838e4b0c9d6adf70d92",8,0,0,0
"13767.58cfa834e4b0c9d6adf6e882",24,1,0,1
"13767.58cfa835e4b0c9d6adf6efda",19,0,0,1
"13767.58cfa835e4b0c9d6adf6eb12",25,0,0,0
"13767.58cfa839e4b0c9d6adf71226",2,2,0,0
"13767.58cfa834e4b0c9d6adf6e8fb",77,0,0,1
"13767.58cfa835e4b0c9d6adf6ec46",60,1,0,2
"13767.58cfa835e4b0c9d6adf6ea6c",24,2,0,0
"13767.58cfa834e4b0c9d6adf6e9e8",5,0,0,0
"13767.58cfa83ae4b0c9d6adf71a2a",1,1,0,0
"13767.58cfa835e4b0c9d6adf6ef32",7,4,0,0
"13767.58cfa835e4b0c9d6adf6eb46",6,0,0,1
"13767.58cfa835e4b0c9d6adf6eb3e",90,4,0,4
"13767.58cfa834e4b0c9d6adf6e7b2",13,2,0,0
"13767.58cfa835e4b0c9d6adf6ea7b",34,2,0,1
"13767.58cfa835e4b0c9d6adf6f036",14,2,0,1
"13767.58cfa835e4b0c9d6adf6ea89",26,2,0,1
"13767.58cfa835e4b0c9d6adf6ea55",34,1,0,1
"13767.58cfa835e4b0c9d6adf6ea94",31,1,0,1
"13767.58cfa835e4b0c9d6adf6ea74",26,1,0,1
"13767.58cfa835e4b0c9d6adf6ebf8",21,0,0,0
"13767.58cfa835e4b0c9d6adf6eb13",26,1,0,2
"13767.58cfa835e4b0c9d6adf6ec74",27,2,0,1
"13767.58cfa834e4b0c9d6adf6ea18",16,0,0,1
"13767.58cfa835e4b0c9d6adf6eb0c",25,0,0,1
"13767.58cfa837e4b0c9d6adf7001a",1,0,0,0
"13767.58cfa834e4b0c9d6adf6e9e3",14,1,0,1
"13767.58cfa834e4b0c9d6adf6e840",38,2,0,1
"13767.58cfa835e4b0c9d6adf6ea52",42,1,0,1
"13767.58cfa838e4b0c9d6adf70c25",9,1,0,0
"13767.58cfa838e4b0c9d6adf70b78",7,7,0,1
