"","Dothideales","Eremomycetales","Mycosphaerellales","Fungi_Ascomycota_Dothideomycetes_other","Pleosporales","Venturiales","Chaetothyriales","Eurotiales","Onygenales","Helotiales","Orbiliales","Fungi_Ascomycota_other_other","Pneumocystidales","Saccharomycetales","Schizosaccharomycetales","Glomerellales","Hypocreales","Magnaporthales","Microascales","Ophiostomatales","Sordariales","Togniniales","Xylariales","Xylonales","Agaricales","Boletales","Corticiales","Gloeophyllales","Polyporales","Russulales","Entylomatales","Georgefischeriales","Microstromatales","Malasseziales","Sporidiobolales","Pucciniales","Tremellales","Trichosporonales","Ustilaginales","Wallemiales","Fungi_Microsporidia_other_other","Glomerales","Mucorales"
"13767.58cfa838e4b0c9d6adf70ca4",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6ebca",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13767.58cfa838e4b0c9d6adf70a55",0,0,0,0,0,0,0,15,3,0,0,0,0,5,0,0,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70c94",0,0,0,0,1,0,0,22,10,0,0,0,0,7,0,0,3,8,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70c9e",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d8a0",0,0,0,0,1,0,0,16,2,0,0,0,0,3,0,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
"13767.58cfa838e4b0c9d6adf7074b",0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa83be4b0c9d6adf71f73",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d9da",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6f0e2",0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf704a4",0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa833e4b0c9d6adf6dd8e",0,0,0,0,5,3,1,297,66,0,0,0,0,67,0,1,40,75,0,0,40,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,28,1
"13767.58cfa838e4b0c9d6adf70e02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6db74",0,0,0,0,0,0,0,8,2,0,0,0,0,3,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70862",0,0,0,0,0,0,0,11,4,0,0,0,0,2,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70752",0,0,0,0,1,0,0,23,4,0,0,0,0,6,0,0,3,5,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70d78",0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70538",0,0,0,0,1,0,0,37,7,0,0,0,0,9,0,0,3,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"13767.58cfa838e4b0c9d6adf7088e",0,0,0,0,0,0,0,20,4,0,0,0,0,3,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
"13767.58cfa839e4b0c9d6adf71037",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70449",0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6db4e",0,0,0,0,1,1,0,25,3,0,0,0,0,6,0,0,4,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70766",0,0,0,0,0,0,0,16,4,0,0,0,0,3,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6d94e",0,0,0,0,1,0,0,152,33,0,0,0,0,36,0,0,15,41,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,14,0
"13767.58cfa838e4b0c9d6adf70521",0,0,0,0,1,0,0,41,8,0,0,0,0,9,0,0,5,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
"13767.58cfa838e4b0c9d6adf7073b",0,0,0,0,1,0,0,23,5,0,0,0,0,3,0,0,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf704d1",0,0,0,0,1,0,0,32,8,0,0,0,0,7,0,0,3,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
"13767.58cfa833e4b0c9d6adf6db03",0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6dd18",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6ee8c",0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf711a6",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6da5c",0,0,0,0,1,0,0,57,8,0,0,0,0,10,0,0,5,12,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"13767.58cfa833e4b0c9d6adf6db19",0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7078b",0,0,0,0,0,0,0,17,3,0,0,0,0,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70dbe",0,0,0,0,1,0,0,52,15,0,0,0,0,9,0,0,4,17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
"13767.58cfa838e4b0c9d6adf70b65",0,0,0,0,0,0,0,7,5,0,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"13767.58cfa833e4b0c9d6adf6db46",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf71c36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf725a3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6da31",0,0,1,0,6,2,0,301,70,0,0,0,0,67,1,0,34,71,0,0,42,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,21,1
"13767.58cfa833e4b0c9d6adf6d88e",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6da26",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d8c6",0,0,1,0,5,2,0,235,55,0,0,0,0,53,0,0,34,58,2,0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,17,0
"13767.58cfa838e4b0c9d6adf70756",0,0,0,0,0,0,0,23,5,0,0,0,0,6,0,0,1,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70548",0,0,0,0,0,0,0,27,7,0,0,0,0,6,0,0,4,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf7086e",0,0,0,0,0,0,0,12,4,0,0,0,0,4,0,0,0,4,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0
"13767.58cfa838e4b0c9d6adf707af",0,0,0,0,0,0,0,17,7,0,0,0,0,6,0,0,2,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa833e4b0c9d6adf6d9be",0,0,0,0,2,1,0,72,15,0,0,0,0,21,0,0,8,25,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"13767.58cfa83ae4b0c9d6adf71c12",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf71f70",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa836e4b0c9d6adf6f4b0",0,0,0,0,0,0,0,19,8,0,0,0,0,6,0,0,4,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"13767.58cfa83be4b0c9d6adf71f64",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf708ee",0,0,0,0,1,0,0,9,3,0,0,0,0,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6dc1e",1,0,0,0,4,2,4,278,61,0,0,0,0,68,0,0,32,76,1,0,37,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,19,0
"13767.58cfa838e4b0c9d6adf70783",0,0,0,0,0,0,0,4,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70a94",0,0,0,0,0,0,0,13,3,0,0,0,0,2,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70a6a",0,0,0,0,0,0,0,19,5,0,0,0,0,4,0,0,3,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf7085e",0,0,0,0,0,0,0,20,5,0,0,0,0,4,0,0,2,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa833e4b0c9d6adf6dc04",0,0,1,0,2,1,0,138,32,0,0,0,0,29,0,0,17,39,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,9,0
"13767.58cfa838e4b0c9d6adf707a3",0,0,0,0,0,1,0,13,3,0,0,0,0,3,0,0,1,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa83be4b0c9d6adf72872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6dcc2",0,0,1,0,6,3,1,298,66,0,0,0,0,73,1,0,34,71,1,0,41,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,0,0,1,0,0,21,0
"13767.58cfa838e4b0c9d6adf70a4e",0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6d8c4",0,0,0,0,0,0,0,6,3,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7046b",0,0,0,0,1,1,0,38,9,0,0,0,0,7,0,0,6,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0
"13767.58cfa838e4b0c9d6adf70aa0",0,0,0,0,0,0,0,19,4,0,0,0,0,4,0,0,2,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70fbc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e7e1",0,0,1,0,8,3,1,369,84,0,0,0,0,96,2,0,52,99,0,0,54,0,0,2,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,24,0
"13767.58cfa834e4b0c9d6adf6e6dc",0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6dd4f",0,0,0,0,0,0,0,28,9,0,0,0,0,7,0,0,2,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70961",0,0,0,0,0,0,0,6,2,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf71098",0,0,0,0,0,0,0,8,5,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6d880",0,0,0,0,2,2,0,109,24,0,0,0,0,25,0,0,13,26,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0
"13767.58cfa834e4b0c9d6adf6e8f0",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6edf4",0,0,0,0,0,0,0,36,10,0,0,0,0,9,0,0,2,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0
"13767.58cfa835e4b0c9d6adf6f176",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70a10",0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf704b5",0,0,0,0,0,0,0,15,2,0,0,0,0,2,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6db56",0,0,0,0,0,0,0,24,6,0,0,0,0,2,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf707b8",0,0,0,0,0,0,0,7,3,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf7077a",0,0,0,0,0,0,0,11,1,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa837e4b0c9d6adf703c8",0,0,0,0,0,0,0,13,5,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6dbee",0,0,0,0,1,0,0,20,4,0,0,0,0,4,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa836e4b0c9d6adf6f4bd",0,0,0,0,0,0,0,33,8,0,0,0,0,5,0,0,3,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0
"13767.58cfa833e4b0c9d6adf6d958",0,0,0,0,0,0,0,12,3,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6d907",1,0,1,0,5,3,0,332,75,0,0,0,0,78,3,0,43,86,0,0,43,0,0,1,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,25,2
"13767.58cfa838e4b0c9d6adf70768",0,0,0,0,1,0,0,12,5,0,0,0,0,3,0,0,2,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70676",0,0,0,0,0,0,0,15,2,0,0,0,0,3,0,0,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf708c4",0,0,0,0,0,0,0,12,2,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e563",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
