"","Dothideales","Eremomycetales","Mycosphaerellales","Fungi_Ascomycota_Dothideomycetes_other","Pleosporales","Venturiales","Chaetothyriales","Eurotiales","Onygenales","Helotiales","Orbiliales","Fungi_Ascomycota_other_other","Pneumocystidales","Saccharomycetales","Schizosaccharomycetales","Glomerellales","Hypocreales","Magnaporthales","Microascales","Ophiostomatales","Sordariales","Togniniales","Xylariales","Xylonales","Agaricales","Boletales","Corticiales","Gloeophyllales","Polyporales","Russulales","Entylomatales","Georgefischeriales","Microstromatales","Malasseziales","Sporidiobolales","Pucciniales","Tremellales","Trichosporonales","Ustilaginales","Wallemiales","Fungi_Microsporidia_other_other","Glomerales","Mucorales"
"13767.58cfa83ce4b0c9d6adf72bbe",0,0,6143,0,23,0,31,62,35,7,1,0,0,28,2,9,198,5,1,0,10,0,1,1,2,2,1,0,1,1,0,0,2,33,3,1,6,3302,2,2,0,2,1
"13767.58cfa83be4b0c9d6adf72884",2,0,8282,0,2,0,0,42,13,1,0,0,0,12,0,1,174597,9,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,114,2,0,2,2878,1,1,0,3,0
"13767.58cfa834e4b0c9d6adf6e4a7",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72ba8",0,0,4391,0,16,1,0,56,21,0,0,1,0,15,0,4,39,8,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,164,1,3,4,1554,1,0,0,3,0
"13767.58cfa83ce4b0c9d6adf72ad7",0,1,950,5,338,1,56,920,587,74,7,109,89,647,355,105,15301,4,7,5,69,5,22,0,284,308,4,113,52,114,0,0,11,119,76,19,829,597,111,101,11,79,26
"13767.58cfa834e4b0c9d6adf6e3b6",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72d54",1,0,30691,0,5,3,6,106,34,2,0,0,0,26,0,2,36,20,0,0,36,0,0,0,2,1,0,0,0,0,0,0,0,37,1,2,3,11936,2,0,0,5,1
"13767.58cfa83ce4b0c9d6adf72bac",0,0,10937,0,13,0,5,67,30,27,0,1,1,26,3,4,29,11,0,1,9,0,1,0,1,1,1,0,0,0,0,0,1,107,2,1,4,4234,4,0,0,4,7
"13767.58cfa834e4b0c9d6adf6e816",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6f17a",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72aab",4,3,26582,0,38,0,9,97,53,15,3,2,0,49,4,11,47,5,2,2,13,1,3,0,3,3,1,1,1,4,0,0,0,30,11,1,20,14296,4,1,1,2,2
"13767.58cfa834e4b0c9d6adf6e228",0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72ab4",0,0,17213,0,5,1,1,41,10,0,0,0,0,11,0,1,11,8,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,117,23,2,2,8148,1,0,0,2,0
"13767.58cfa834e4b0c9d6adf6e2f8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72c2e",0,0,31797,0,7,0,5,28,12,1,0,0,0,18,1,4,18,4,1,2,12,1,0,0,1,0,0,0,0,0,0,0,0,124,2,1,3,13836,1,1,0,1,0
"13767.58cfa83ce4b0c9d6adf72bf8",2,0,271,0,4,0,1,32,14,2,0,0,0,15,0,10,151,3,0,0,6,1,1,0,1,2,1,0,0,1,0,0,0,12,8,1,6,112,2,0,0,2,1
"13767.58cfa83ce4b0c9d6adf72b9c",0,0,23277,0,47,1,14,142,52,48,2,0,0,51,3,13,426774,25,1,1,27,1,1,1,2,3,1,1,1,3,0,0,1,73,4,3,15,8163,4,1,0,7,1
"13767.58cfa83ce4b0c9d6adf72b38",0,0,12814,0,2,1,2,56,17,0,0,0,0,15,0,2,19,11,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1,1,6049,1,0,0,3,0
"13767.58cfa83be4b0c9d6adf729aa",0,0,5477,0,4,0,0,42,14,0,0,0,0,10,0,1,114865,8,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,76,2,0,1,1691,1,0,0,3,0
"13767.58cfa834e4b0c9d6adf6e43d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72892",0,1,3165,0,3,0,1,35,13,0,0,0,0,28,0,2,16,8,0,0,8,0,0,0,1,1,0,0,0,1,0,0,1,134,1,1,4,1107,2,0,0,2,0
"13767.58cfa83ce4b0c9d6adf72d83",0,0,8754,0,7,0,7,173,42,6,1,1,0,15,4,5,35184,1,1,1,3,0,3,0,3,2,1,2,1,2,0,0,1,27,7,4,7,4027,11,4,0,1,1
"13767.58cfa83ce4b0c9d6adf72d63",0,0,1194,0,40,0,2,37,18,12,0,1,0,22,1,3,12,2,0,0,6,0,1,0,1,1,0,1,0,0,0,0,1,12,3,1,7,589,2,0,0,2,1
"13767.58cfa834e4b0c9d6adf6e192",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72b76",0,1,841,0,19,0,13,213,91,13,1,1,1,44,7,76,14038,6,4,10,30,14,7,0,2,3,1,0,1,3,0,0,1,43,9,3,16,433,7,2,0,3,1
"13767.58cfa834e4b0c9d6adf6e3a8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72772",0,3,823,0,1521,2,120,257,279,63,9,4,10,131,14,35,688,7,2,6,28,3,5,0,8,15,3,4,3,6,0,0,5,139,10,4,45,420,22,21,0,11,8
"13767.58cfa83be4b0c9d6adf728be",0,0,1861,0,20,0,8,74,30,3,0,1,1,26,2,3,28,7,0,0,10,0,1,0,3,2,0,2,1,1,0,0,1,349,5,1,10,995,4,11,0,3,1
"13767.58cfa834e4b0c9d6adf6e53d",0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf72b0a",0,0,7014,0,5,1,0,39,18,0,0,0,0,12,0,4,14,7,0,0,8,0,1,0,0,0,0,0,0,1,0,0,0,51,0,1,2,2601,1,0,0,3,0
"13767.58cfa83ce4b0c9d6adf72dcc",0,1,957,0,91,0,9,78,45,16,1,5,4,54,8,13,1087,1,0,1,6,1,3,0,19,11,6,11,8,16,0,0,8,79,15,12,122,389,12,7,3,5,4
"13767.58cfa83ce4b0c9d6adf72b50",0,0,11753,0,8,0,0,19,7,0,0,0,0,11,0,3,35,4,0,0,6,0,0,0,1,0,0,0,1,1,0,0,0,135,2,0,4,5306,2,0,0,2,0
"13767.58cfa834e4b0c9d6adf6e31a",0,0,0,0,1,0,0,16,2,0,0,0,0,3,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"13767.58cfa83be4b0c9d6adf72ab8",0,3,14797,0,45,1,15,131,60,25,2,3,0,88,4,82,214,9,10,8,54,19,7,1,21,22,9,8,15,32,0,0,10,201,37,9,37,7928,13,3,1,4,6
"13767.58cfa83ce4b0c9d6adf72ac0",0,0,8673,0,20,0,9,62,19,6,1,0,0,9,0,4,19,12,0,1,11,1,0,0,2,1,1,0,0,2,0,0,1,99,2,1,10,3994,2,0,0,3,0
"13767.58cfa838e4b0c9d6adf70d36",0,0,0,0,0,0,0,27,3,0,0,0,0,7,0,0,3,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0
"13767.58cfa83ce4b0c9d6adf72ba2",1,0,13050,0,3,0,0,33,15,1,0,0,0,10,0,2,19,8,1,0,8,0,0,1,1,0,0,0,0,0,0,0,0,90,4,1,2,5959,1,0,0,1,0
"13767.58cfa83be4b0c9d6adf71fba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72c86",0,0,2036,0,14,0,4,41,12,2,3,1,3,105,1,4,24,5,0,0,6,0,1,0,2,1,1,0,1,0,0,0,2,61,7,9,8,780,3,4,0,2,1
"13767.58cfa83ce4b0c9d6adf72b42",0,1,1205,0,101,0,25,153,98,50,5,3,9,136,14,50,19880,7,3,3,22,2,9,0,57,45,28,12,19,37,0,0,28,67,87,7,269,688,36,17,3,7,11
"13767.58cfa834e4b0c9d6adf6e573",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e415",0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e24e",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72843",0,3,2198,1,423,0,28,277,171,31,12,1,7,173,15,42,403,3,14,10,24,2,10,0,12,12,4,3,3,7,0,0,3,183,12,13,29,1188,17,5,4,4,9
"13767.58cfa83be4b0c9d6adf72a19",0,0,9859,0,7,0,5,77,29,3,1,0,0,25,2,1,282,7,0,0,11,1,1,1,0,1,0,0,0,2,0,0,1,123,1,2,6,5506,4,0,0,3,1
"13767.58cfa834e4b0c9d6adf6e6a2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d8ae",0,0,0,0,0,1,0,7,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e5e7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72c2c",0,1,6523,0,46,0,23,405,126,23,7,2,6,95,16,20,6852,3,3,2,14,2,15,0,13,8,5,3,5,9,0,0,10,561,17,8,52,2631,19,129,2,3,3
"13767.58cfa83be4b0c9d6adf72a87",0,0,9348,0,10,0,5,46,27,2,0,1,1,34,4,8,243,4,0,0,8,1,1,0,6,2,1,1,1,4,0,0,1,67,5,1,11,5140,9,28,3,7,90
"13767.58cfa83be4b0c9d6adf728ee",0,1,1569,0,28,1,2,106,39,3,1,0,6,30,13,3,98,21,1,0,12,0,1,1,2,3,0,1,0,2,0,0,1,61,9,2,11,819,1,5,1,13,1
"13767.58cfa83ce4b0c9d6adf72b52",0,2,1765,1,87,2,61,298,150,45,4,20,15,258,16,108,28518,18,5,11,79,12,27,0,67,35,19,8,15,24,0,0,20,126,1251,56,149,975,96,16,3,19,16
"13767.58cfa83ce4b0c9d6adf72b03",0,0,9141,0,17,0,3,98,26,8,1,2,3,33,6,6,67,8,1,0,8,0,2,0,9,8,3,5,3,6,0,0,7,168,6,4,34,3081,20,376,0,6,4
"13767.58cfa834e4b0c9d6adf6e477",0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72c5e",2,3,18226,1,3763,5,110,842,458,209,15,12,12,346,16,85,1576,3,7,12,47,4,21,0,15,41,7,6,12,15,0,0,13,302,27,5,139,6795,46,4,2,21,15
"13767.58cfa834e4b0c9d6adf6e3b0",0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72bf6",0,0,4971,0,5,0,0,57,21,3,0,0,0,10,2,4,1219,2,0,0,4,0,1,0,1,1,0,0,0,0,0,0,0,9,5,1,5,1961,2,0,0,2,1
"13767.58cfa83ce4b0c9d6adf72b5a",3,4,1262,0,83,0,29,166,100,36,5,2,4,133,8,189,20640,5,13,17,390,26,8,0,7,9,1,2,2,6,0,0,3,170,23,4,46,672,18,5,1,6,3
"13767.58cfa83ce4b0c9d6adf72b3c",0,13,4597,0,48,2,17,163,82,24,4,3,5,106,17,12,66,16,1,2,25,1,2,1,10,14,3,3,3,7,0,0,3,143,188,14,49,2356,30,2,10,27,18
"13767.58cfa83ce4b0c9d6adf72b22",1,0,33195,0,14,0,2,51,17,1,0,0,0,10,2,6,19,7,1,0,11,0,0,0,0,1,0,0,0,0,0,0,1,20,4,0,3,16007,5,0,0,2,1
"13767.58cfa838e4b0c9d6adf70f5e",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72950",0,0,6351,0,28,0,8,215,84,43,2,3,3,111,5,35,452,6,3,8,49,16,5,0,7,8,3,8,4,9,0,0,9,299,16,2,35,3512,17,42,0,2,3
"13767.58cfa834e4b0c9d6adf6e374",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e556",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e527",0,0,0,0,0,0,0,8,1,0,0,0,0,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e41f",0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e77c",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e631",0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e2b8",0,0,0,0,0,0,0,29,4,0,0,0,0,4,0,0,1,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
"13767.58cfa834e4b0c9d6adf6e693",0,0,0,0,1,0,0,8,2,0,0,0,0,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d85e",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72b15",0,1,707,0,42,0,12,175,59,16,1,2,2,59,6,13,11381,3,0,1,11,1,4,0,9,8,4,3,4,9,0,0,7,76,34,3,51,389,16,6,1,3,4
"13767.58cfa834e4b0c9d6adf6e596",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e594",0,0,0,0,1,0,0,23,2,0,0,0,0,6,0,0,4,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"13767.58cfa834e4b0c9d6adf6e50c",0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72b56",0,0,1088,0,54,0,27,142,92,30,5,3,6,116,10,40,13006,4,4,2,18,2,3,0,6,8,3,2,2,4,0,0,2,64,35,1,29,583,21,4,1,9,1
"13767.58cfa83be4b0c9d6adf72a7a",0,0,2299,0,210,0,13,79,34,15,1,1,2,108,5,17,590,2,1,1,8,1,2,0,1,2,1,1,2,5,0,0,1,433,1,0,10,1158,8,0,0,1,2
"13767.58cfa83ce4b0c9d6adf72b58",0,1,8671,0,65,0,29,585,214,47,5,2,0,78,10,29,604,4,1,1,14,1,17,0,5,8,2,1,3,4,0,0,2,106,10,1,20,4685,14,8,1,2,2
"13767.58cfa835e4b0c9d6adf6eb02",0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e208",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e3c9",0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83ce4b0c9d6adf72bce",0,0,3536,0,2,1,0,17,4,0,0,0,0,4,0,1,19,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,2,1258,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e3db",0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72846",0,29,1140,1,475,1,77,856,625,218,27,32,7,424,21,175,11669,5,9,6,77,8,23,0,27,28,4,5,6,6,0,0,5,121,31,5,94,388,26,4,2,8,4
"13767.58cfa83be4b0c9d6adf72a23",5,0,12164,0,11,1,0,67,24,2,0,0,0,14,2,3,225,4,0,0,8,0,1,0,1,2,1,0,1,1,0,0,3,143,4,2,6,6656,4,3,0,1,1
"13767.58cfa83ce4b0c9d6adf72af4",1,11,1378,1,379,1,157,788,626,399,26,46,29,868,57,1866,24576,4,108,239,1544,286,625,0,159,110,63,57,66,109,0,0,87,212,105,14,822,907,177,89,7,19,42
"13767.58cfa83be4b0c9d6adf727a4",0,1,6658,0,1164,1,19,313,180,39,6,2,6,86,9,18,651,4,2,2,16,1,7,0,6,8,4,2,4,7,0,0,7,90,25,1,32,3489,261,8,0,3,4
"13767.58cfa834e4b0c9d6adf6e18c",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2
"13767.58cfa834e4b0c9d6adf6e380",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e512",0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72b1a",0,2,631,0,243,0,7,87,54,15,2,2,4,65,7,8,176,8,3,1,22,0,2,1,14,14,7,4,6,15,0,0,11,150,19,3,101,248,10,2,1,5,4
"13767.58cfa83be4b0c9d6adf7299f",0,8,1166,3,2858,3,64,514,497,107,16,10,16,305,15,99,1040,9,4,11,56,5,9,0,19,33,4,9,6,16,0,0,15,116,14,5,77,592,35,12,1,10,9
"13767.58cfa834e4b0c9d6adf6e22c",0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e3bf",0,0,0,0,0,0,0,6,2,0,0,0,0,1,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e3ab",0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e5a3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d95c",1,0,1,0,4,1,0,138,34,0,0,0,0,43,0,0,23,50,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10,0
"13767.58cfa834e4b0c9d6adf6e6f3",0,0,0,0,0,0,0,6,4,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70439",0,0,0,0,0,0,0,9,2,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83ce4b0c9d6adf72abc",0,0,19839,0,13,1,17,160,56,4,1,1,1,72,5,4,220,16,1,0,19,0,3,1,3,2,1,1,0,1,0,0,2,138,4,2,14,10929,6,14,0,7,3
"13767.58cfa83be4b0c9d6adf72a3f",0,0,2561,0,5,2,2,133,64,1,0,0,0,33,0,3,318,27,1,1,28,0,0,1,2,2,0,0,1,1,0,0,2,75,9,4,3,1410,3,0,0,5,6
"13767.58cfa83be4b0c9d6adf72a1f",10,1,5928,0,158,0,16,113,82,49,4,0,13,138,21,21,515,4,1,1,16,1,2,0,7,5,2,1,2,6,0,0,4,97,8,6,26,3266,13,5,7,11,3
"13767.58cfa834e4b0c9d6adf6e423",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6da18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72a7c",2,0,7842,0,33,0,8,184,82,18,2,4,2,128,10,57,551,5,20,9,25,4,6,0,16,12,7,6,8,12,0,0,14,509,39,5,92,4304,26,6,1,2,4
"13767.58cfa834e4b0c9d6adf6e508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72858",4,2,568,1,188,5,39,1056,297,60,9,26,17,419,67,50,3847,23,3,5,49,4,25,1,46,48,20,22,16,50,1,0,128,5107,92,23,238,249,187,32,2,20,19
"13767.58cfa834e4b0c9d6adf6e586",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"13767.58cfa839e4b0c9d6adf713e6",0,0,0,0,0,0,0,21,1,0,0,0,0,3,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e630",0,0,0,0,0,1,0,11,1,0,0,0,0,4,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e263",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf729ca",0,0,3214,0,7,0,1,43,16,2,0,0,1,8,5,1,13,6,1,0,6,0,0,1,1,1,0,0,1,2,0,0,1,43,2,2,2,1699,2,0,1,4,1
"13767.58cfa838e4b0c9d6adf70e5c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72a2f",0,0,7842,1,6,2,0,104,36,3,1,0,0,22,0,3,135,18,0,0,20,0,0,1,0,1,0,0,0,4,0,0,0,271,1,7,2,2236,4,0,0,4,1
"13767.58cfa83ce4b0c9d6adf72bca",0,4,908,1,131,3,53,807,285,52,9,13,16,227,49,37,148,6,2,3,22,4,24,1,54,34,15,19,15,32,0,0,79,2955,44,14,224,343,119,12,3,17,17
"13767.58cfa834e4b0c9d6adf6e613",0,0,0,0,0,0,0,23,7,0,0,0,0,5,0,0,3,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70d26",0,0,0,0,1,0,0,16,3,0,0,0,0,5,0,0,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e2ae",0,0,0,0,1,0,0,7,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e61a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e57b",0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72756",4,1,989,0,39,1,9,140,63,20,4,5,3,89,22,39,15602,7,2,6,35,4,7,0,17,13,6,5,5,13,0,0,53,2026,43,8,87,511,60,7,3,6,6
"13767.58cfa83ce4b0c9d6adf72b66",6,4,2747,4,1028,7,200,4020,1389,215,39,15,21,714,79,511,3159,164,48,32,259,45,85,7,31,45,6,7,18,36,0,0,26,3093,72,19,169,1490,80,61,11,73,25
