"","Dothideomycetes","Eurotiomycetes","Leotiomycetes","Orbiliomycetes","Fungi_Ascomycota_other","Pneumocystidomycetes","Saccharomycetes","Schizosaccharomycetes","Sordariomycetes","Xylonomycetes","Agaricomycetes","Exobasidiomycetes","Malasseziomycetes","Microbotryomycetes","Pucciniomycetes","Tremellomycetes","Ustilaginomycetes","Wallemiomycetes","Fungi_Microsporidia_other","Glomeromycetes","Mucoromycetes"
"13767.58cfa838e4b0c9d6adf70f54",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70596",0,21,0,0,0,0,4,0,7,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf7098c",0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf705a2",0,45,0,0,0,0,12,0,20,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70a3e",0,43,0,0,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70642",0,33,0,0,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf7096c",0,35,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,3,0
"13767.58cfa838e4b0c9d6adf7064e",0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf709b4",2,88,0,0,0,0,19,0,35,0,0,0,2,0,0,0,0,0,0,4,0
"13767.58cfa838e4b0c9d6adf70f50",1,52,0,0,0,0,13,0,29,0,0,0,2,0,2,0,0,0,0,3,0
"13767.58cfa838e4b0c9d6adf70e21",3,137,0,0,0,0,24,0,43,0,0,0,0,0,2,2,0,0,0,8,1
"13767.58cfa838e4b0c9d6adf70692",1,44,0,0,0,0,7,0,20,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70636",0,8,0,0,0,0,2,0,6,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf7202c",0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7068c",0,7,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70bd7",0,24,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa839e4b0c9d6adf7102c",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70b7e",1,67,0,0,0,0,17,0,28,0,0,0,1,0,1,0,0,0,0,4,0
"13767.58cfa838e4b0c9d6adf709ec",0,24,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf707f4",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf71034",0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70a40",0,7,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf718a8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70db6",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf707c4",2,146,0,1,0,0,29,0,64,1,0,0,2,0,1,0,0,0,0,9,0
"13767.58cfa838e4b0c9d6adf709ac",1,61,0,0,0,0,11,0,25,0,0,0,1,0,0,0,0,0,0,4,0
"13767.58cfa838e4b0c9d6adf70e52",1,33,0,1,0,0,5,0,16,0,0,0,2,0,0,0,0,0,0,2,0
"13767.58cfa83ae4b0c9d6adf71d67",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf7180d",0,5,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70822",1,77,0,0,0,0,15,0,36,0,0,0,0,0,1,0,0,0,0,5,0
"13767.58cfa838e4b0c9d6adf70e1f",1,47,0,0,0,0,10,0,23,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa839e4b0c9d6adf71154",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf707cf",2,55,0,1,0,0,10,0,24,0,0,0,0,0,2,0,0,0,0,3,1
"13767.58cfa838e4b0c9d6adf709b6",0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70994",1,53,0,0,0,0,11,0,26,0,0,0,1,0,0,0,0,0,0,3,0
"13767.58cfa838e4b0c9d6adf70808",0,43,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70646",0,10,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70944",0,15,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70847",1,59,0,0,0,0,12,0,21,0,0,0,0,0,1,0,0,0,0,4,0
"13767.58cfa838e4b0c9d6adf70660",0,10,0,0,0,0,2,0,5,1,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70b44",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70e12",0,50,0,0,0,0,8,0,18,0,0,0,1,0,1,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf709ea",0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf709a8",1,14,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70964",0,8,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70a96",1,43,0,0,0,0,8,0,18,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70d7e",1,36,0,0,0,0,9,0,16,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70889",0,10,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71a5a",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70df6",1,52,0,0,0,0,9,0,21,0,0,0,0,0,0,0,0,0,0,4,0
"13767.58cfa839e4b0c9d6adf71042",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf71115",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70b24",2,61,0,0,0,0,18,1,26,0,0,0,1,0,0,0,0,0,0,5,1
"13767.58cfa83ae4b0c9d6adf7178e",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf710e3",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70a86",0,17,0,0,0,0,4,0,7,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf709fc",0,21,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70fba",0,13,0,0,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70fc4",0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70e55",0,11,0,0,0,0,3,0,5,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf7055b",1,36,0,0,0,0,8,0,17,1,0,0,0,0,0,1,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70a45",1,41,0,0,0,0,9,0,22,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70a22",0,12,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70df7",0,8,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70a8a",1,114,0,0,0,0,20,0,45,1,0,0,1,0,2,0,0,0,0,8,0
"13767.58cfa838e4b0c9d6adf70aab",0,5,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf71274",0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70816",0,12,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70957",0,29,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,3,0
"13767.58cfa838e4b0c9d6adf70ab2",2,94,0,0,0,0,15,0,30,0,0,0,0,0,1,0,0,0,0,5,0
"13767.58cfa838e4b0c9d6adf7081a",0,22,0,0,0,0,5,0,9,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf707e2",1,30,0,0,0,0,6,0,17,0,0,0,0,0,1,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70a08",0,16,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf7094a",0,21,0,0,0,0,5,0,9,0,0,0,0,0,1,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71b08",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70836",1,38,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf709a5",1,39,0,0,0,0,7,0,14,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf7097e",1,45,0,0,0,0,9,0,19,0,0,0,1,0,0,0,0,0,0,3,0
"13767.58cfa838e4b0c9d6adf70aa8",0,54,0,0,0,0,12,0,19,0,0,0,0,0,1,0,0,0,0,4,0
"13767.58cfa838e4b0c9d6adf70a7e",1,57,0,0,0,0,10,0,23,0,0,0,0,0,1,0,0,0,0,4,0
"13767.58cfa839e4b0c9d6adf7120c",1,12,0,0,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf707c8",0,22,0,0,0,0,3,0,8,0,1,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70ce0",0,24,0,0,0,0,3,0,9,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa839e4b0c9d6adf714c8",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7064a",0,19,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa839e4b0c9d6adf7125a",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7059a",0,12,0,0,0,0,4,0,6,0,0,0,3,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70fda",0,12,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70e2a",0,21,0,0,0,0,6,0,9,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa839e4b0c9d6adf71408",0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70e9a",0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf709c1",3,118,0,0,0,0,21,1,42,1,0,0,0,0,2,0,0,0,0,7,0
"13767.58cfa838e4b0c9d6adf70a8e",2,24,0,0,0,0,6,0,7,0,0,0,1,0,1,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf7082c",0,6,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf71813",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70a8c",4,143,0,0,0,0,25,0,52,1,0,0,0,0,3,0,0,0,0,6,0
"13767.58cfa838e4b0c9d6adf709a2",0,13,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70bb6",1,60,0,0,0,0,10,0,25,0,0,0,2,0,1,0,0,0,0,4,0
"13767.58cfa838e4b0c9d6adf709fa",1,46,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,4,0
"13767.58cfa83be4b0c9d6adf7206c",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70aea",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70ab4",0,37,0,0,0,0,6,0,17,0,0,0,1,0,0,0,0,0,0,3,0
"13767.58cfa839e4b0c9d6adf7140b",0,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70812",0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf7135c",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf714ae",0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7084a",1,19,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa839e4b0c9d6adf7142d",0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70830",0,10,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf71803",0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf709a0",0,40,0,0,0,0,9,1,18,0,0,0,2,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70ce8",0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70a02",1,40,0,0,0,0,9,0,17,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa839e4b0c9d6adf712ee",0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf714ee",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70aa5",1,31,0,0,0,0,5,0,16,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf71811",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70840",1,43,0,0,0,0,8,0,14,1,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70846",0,11,0,0,0,0,1,0,4,0,0,0,3,0,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf718f6",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf7126e",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7083c",1,29,0,0,0,0,4,0,12,0,0,0,0,0,1,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70834",0,25,0,0,0,0,7,0,12,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70948",0,14,0,0,0,0,2,0,7,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70e19",0,8,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf709f8",0,32,0,0,0,0,4,0,10,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf707f2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70a14",0,11,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70844",2,23,0,0,0,0,3,0,9,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf7082e",1,34,0,0,0,0,7,0,15,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa837e4b0c9d6adf703ec",1,15,0,0,0,0,2,0,5,0,0,0,2,0,1,0,0,0,0,1,0
"13767.58cfa839e4b0c9d6adf711e6",0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70b62",1,38,0,0,0,0,8,0,20,0,0,0,3,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70b30",1,32,0,0,0,0,6,0,13,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70828",1,38,0,0,0,0,8,0,18,0,0,0,2,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70820",0,27,0,0,0,0,3,0,9,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70a0a",1,15,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70824",0,32,0,0,0,0,6,0,10,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70942",0,6,0,0,0,0,1,0,5,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf7082a",0,27,0,0,0,0,6,0,11,0,0,0,4,0,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf71662",0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70b0c",0,26,0,0,0,0,6,0,12,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa839e4b0c9d6adf714e0",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf7185c",0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70e4b",0,8,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70881",1,24,0,0,0,0,2,0,9,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70ef0",0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf71516",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70e0c",0,5,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7085c",0,12,0,0,0,0,3,0,4,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70832",0,23,0,0,0,0,2,0,6,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70ad2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70842",0,24,0,0,0,0,4,0,11,0,0,0,3,0,1,0,0,0,0,1,0
"13767.58cfa839e4b0c9d6adf712c0",0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf71302",0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70cea",0,8,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf71576",0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
