"","Dothideomycetes","Eurotiomycetes","Leotiomycetes","Orbiliomycetes","Fungi_Ascomycota_other","Pneumocystidomycetes","Saccharomycetes","Schizosaccharomycetes","Sordariomycetes","Xylonomycetes","Agaricomycetes","Exobasidiomycetes","Malasseziomycetes","Microbotryomycetes","Pucciniomycetes","Tremellomycetes","Ustilaginomycetes","Wallemiomycetes","Fungi_Microsporidia_other","Glomeromycetes","Mucoromycetes"
"13767.58cfa838e4b0c9d6adf7063e",0,7,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83be4b0c9d6adf71f43",0,8,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa837e4b0c9d6adf702ea",0,27,0,0,0,0,4,0,13,0,0,0,1,0,1,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70cae",1,33,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70473",3,149,0,0,0,0,31,0,78,1,0,0,1,0,1,0,0,0,0,9,0
"13767.58cfa834e4b0c9d6adf6e496",0,6,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf7185a",0,4,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71ba8",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71e20",2,11,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e671",0,6,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71854",0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70630",0,28,0,0,0,0,6,0,9,0,0,0,2,0,1,0,0,0,0,2,0
"13767.58cfa83ae4b0c9d6adf71c3e",1,39,0,0,0,0,5,0,20,0,0,0,1,0,0,0,0,0,0,3,0
"13767.58cfa839e4b0c9d6adf71564",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70cb4",0,21,0,0,0,0,5,0,9,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf71b6d",0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7067a",0,5,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70b82",0,4,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71c7e",0,8,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf724c8",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70f10",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf71548",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70666",1,15,0,0,0,0,2,0,6,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70694",1,14,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf71c16",0,14,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa83ae4b0c9d6adf7165f",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71d17",0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e407",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf702fe",1,37,0,0,0,0,10,0,17,0,0,0,1,0,0,0,0,0,0,3,0
"13767.58cfa83be4b0c9d6adf724e0",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71b73",0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70485",1,49,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,3,0
"13767.58cfa835e4b0c9d6adf6ec36",0,6,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71dda",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71874",0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71bac",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70487",2,62,0,0,0,0,10,0,26,0,0,0,2,0,0,0,0,0,0,3,0
"13767.58cfa838e4b0c9d6adf70cd8",0,23,0,0,0,0,2,0,7,0,0,0,2,0,1,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf71bc8",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71e00",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70437",1,33,0,0,0,0,6,0,14,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70d4a",0,28,0,0,0,0,4,0,11,0,0,0,1,0,1,0,0,0,0,4,0
"13767.58cfa838e4b0c9d6adf70d54",0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf71d8e",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7079a",0,33,0,0,0,0,5,0,12,0,0,0,1,0,0,0,0,0,0,3,0
"13767.58cfa83be4b0c9d6adf72359",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70569",0,7,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf707fc",0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf708af",2,124,0,0,0,0,23,0,53,0,0,0,0,0,2,0,0,0,0,6,0
"13767.58cfa83be4b0c9d6adf722ca",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7063c",0,9,0,0,0,0,4,0,8,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa83be4b0c9d6adf722e2",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e4ec",0,13,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf71a7c",0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72253",0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71e72",0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf721ea",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71e5a",0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf703ee",4,109,0,0,0,0,22,0,48,1,0,0,0,0,1,0,0,0,0,7,0
"13767.58cfa839e4b0c9d6adf71152",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70578",2,40,0,0,0,0,6,0,19,0,0,1,1,0,0,0,0,0,0,2,0
"13767.58cfa834e4b0c9d6adf6e7ca",2,47,0,0,0,0,8,0,24,0,0,0,1,0,0,0,0,0,0,3,1
"13767.58cfa838e4b0c9d6adf70d5e",0,8,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70d6a",0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf706c6",0,12,0,0,0,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf711ec",0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf724d4",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72164",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7077c",1,50,0,1,0,0,8,0,16,0,0,0,0,0,2,0,0,0,0,4,0
"13767.58cfa83ae4b0c9d6adf71bd1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71adc",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70d7c",0,31,0,0,0,0,5,0,13,0,0,0,3,0,1,0,0,0,0,2,0
"13767.58cfa83ae4b0c9d6adf71d3c",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70b95",0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf707e4",0,35,0,0,0,0,9,0,21,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70da4",0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70d42",1,21,0,0,0,0,2,0,9,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e723",1,15,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6eb5e",0,51,0,0,0,0,8,1,21,0,0,0,0,0,0,0,0,0,0,5,0
"13767.58cfa834e4b0c9d6adf6e4c4",0,7,2,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf71156",0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71e42",0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf71914",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7065e",1,42,0,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,3,0
"13767.58cfa83ae4b0c9d6adf71a54",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e487",0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71d5c",0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70562",0,33,0,0,0,0,4,0,14,0,0,0,0,0,1,0,0,0,0,2,0
"13767.58cfa83ae4b0c9d6adf71dc4",0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf708d4",0,45,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,3,0
"13767.58cfa83ae4b0c9d6adf71cd8",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70708",0,7,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7076e",0,3,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6ea3c",0,21,0,0,0,0,4,0,8,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf71acd",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e812",0,49,0,0,0,0,9,0,26,0,0,0,0,0,1,0,0,0,0,5,0
"13767.58cfa83be4b0c9d6adf7209e",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e895",1,36,0,0,0,0,7,0,17,0,0,0,4,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e7dd",0,10,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa83be4b0c9d6adf72372",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71cf0",0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf7247e",0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e5d2",0,12,0,0,0,0,4,0,7,0,0,0,2,0,0,0,0,0,0,2,0
"13767.58cfa835e4b0c9d6adf6eb50",0,15,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e738",0,5,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf708bc",0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf707db",1,32,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70418",1,77,0,0,0,0,14,0,34,0,0,0,1,0,1,0,0,0,0,6,0
"13767.58cfa838e4b0c9d6adf707b6",0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6eef2",0,6,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf71266",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf706b8",0,15,0,0,0,0,2,0,6,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6eeae",0,14,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70678",1,61,0,0,0,0,12,0,28,0,0,0,1,0,1,0,0,0,0,4,0
"13767.58cfa838e4b0c9d6adf70ff6",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf704a9",0,25,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf704da",0,43,0,0,0,0,5,0,19,0,0,0,1,0,0,0,0,0,0,4,0
"13767.58cfa834e4b0c9d6adf6ea28",0,16,0,0,0,0,4,0,7,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf7130c",0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e747",1,35,0,0,0,0,6,0,15,0,0,0,3,0,0,0,0,0,0,2,0
"13767.58cfa834e4b0c9d6adf6e40f",0,3,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70440",2,39,0,0,0,0,8,0,15,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf7173d",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e718",1,26,0,0,0,0,4,0,11,0,0,0,0,0,1,0,0,0,0,1,0
"13767.58cfa835e4b0c9d6adf6eeb6",0,6,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72288",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa832e4b0c9d6adf6d7a4",0,8,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e8b1",0,46,0,0,0,0,9,0,18,0,0,0,1,0,1,0,0,0,0,2,0
"13767.58cfa83be4b0c9d6adf72251",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e9b6",0,8,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa839e4b0c9d6adf71485",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6eaa0",0,31,0,0,0,0,3,0,12,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa839e4b0c9d6adf7118e",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71825",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf71f2a",0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72162",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf71264",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70e87",0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf722c6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf70171",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e9ba",0,15,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf71d72",0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72388",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72392",0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf70403",0,26,0,0,0,0,4,0,9,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa83be4b0c9d6adf722f8",0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70664",0,20,0,0,0,0,3,0,7,0,0,0,3,0,0,0,0,0,0,1,0
"13767.58cfa83be4b0c9d6adf722dd",0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf722a8",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83ae4b0c9d6adf7179b",0,4,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6ea73",1,22,0,0,0,0,3,0,8,0,0,0,0,0,1,0,0,0,0,1,0
"13767.58cfa835e4b0c9d6adf6ea61",1,50,0,0,0,0,8,0,20,0,0,0,0,0,1,0,0,0,0,3,0
"13767.58cfa834e4b0c9d6adf6e7d4",0,13,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e860",1,22,0,0,0,0,5,0,9,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa839e4b0c9d6adf71253",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf712aa",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6eece",0,6,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf71310",0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72195",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6ea0e",1,37,0,0,0,0,6,0,16,0,0,0,1,0,0,0,0,0,0,4,0
"13767.58cfa837e4b0c9d6adf7002c",0,18,0,0,0,0,4,0,8,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6ea25",0,12,0,0,0,0,2,0,6,0,0,0,2,0,0,0,0,0,0,2,0
