"","Dothideomycetes","Eurotiomycetes","Leotiomycetes","Orbiliomycetes","Fungi_Ascomycota_other","Pneumocystidomycetes","Saccharomycetes","Schizosaccharomycetes","Sordariomycetes","Xylonomycetes","Agaricomycetes","Exobasidiomycetes","Malasseziomycetes","Microbotryomycetes","Pucciniomycetes","Tremellomycetes","Ustilaginomycetes","Wallemiomycetes","Fungi_Microsporidia_other","Glomeromycetes","Mucoromycetes"
"13767.58cfa833e4b0c9d6adf6dea8",0,23,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6db20",0,20,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,2,1
"13767.58cfa833e4b0c9d6adf6dd3c",0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70612",0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70dd6",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf7267a",1,7,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa837e4b0c9d6adf702c6",0,21,0,0,0,0,3,0,11,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf704ac",0,9,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70c56",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf704bb",1,23,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa837e4b0c9d6adf703d2",0,7,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e876",0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70573",1,67,0,0,0,0,13,0,37,1,0,0,1,0,0,0,0,0,0,6,0
"13767.58cfa837e4b0c9d6adf7028e",0,22,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70435",0,33,0,0,0,0,6,0,13,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa833e4b0c9d6adf6dd0e",0,9,0,0,0,0,2,0,7,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf702a8",0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa835e4b0c9d6adf6ef22",0,10,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6dc24",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e604",0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf706f8",0,5,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d9e7",0,6,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7058f",4,197,0,0,0,0,33,0,82,2,0,0,0,0,1,0,2,0,0,12,1
"13767.58cfa83be4b0c9d6adf725cc",0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d998",0,12,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa83be4b0c9d6adf72311",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70458",2,130,0,0,0,0,20,0,50,1,0,0,1,0,1,0,0,0,0,9,2
"13767.58cfa834e4b0c9d6adf6e4c9",0,5,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70810",0,9,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e78a",0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7077e",0,7,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6db1a",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf7257a",0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70433",0,28,0,0,0,0,4,0,14,0,0,0,1,0,1,0,0,0,0,2,0
"13767.58cfa833e4b0c9d6adf6d882",4,197,0,0,0,0,38,0,82,1,0,0,0,0,1,0,0,0,0,8,0
"13767.58cfa838e4b0c9d6adf70986",0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
"13767.58cfa838e4b0c9d6adf705bb",0,14,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72566",0,7,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6d9f0",0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6dc32",1,42,0,0,0,0,8,0,19,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf704f3",0,16,0,0,0,0,3,0,4,0,0,0,1,0,0,0,0,0,0,1,1
"13767.58cfa833e4b0c9d6adf6d971",0,8,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7060a",8,272,0,0,0,0,57,0,134,1,0,0,1,0,2,1,0,0,0,23,0
"13767.58cfa838e4b0c9d6adf70c5a",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6ef50",0,13,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70558",2,107,0,0,0,0,18,0,52,1,0,0,0,0,1,0,0,0,0,11,0
"13767.58cfa834e4b0c9d6adf6e4d4",0,21,0,0,0,0,4,0,8,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf7040c",1,93,0,0,0,0,16,0,35,0,0,0,0,0,2,0,0,0,0,5,0
"13767.58cfa833e4b0c9d6adf6dbca",0,20,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf709f4",0,7,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70516",0,17,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70606",2,98,0,0,0,0,21,0,40,1,0,0,1,0,0,0,0,0,0,5,1
"13767.58cfa833e4b0c9d6adf6dced",1,63,0,0,0,0,9,0,24,1,0,0,2,0,0,0,0,0,0,3,1
"13767.58cfa833e4b0c9d6adf6d944",0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6db26",0,4,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6dd2e",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d9a9",0,16,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6dbf9",0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf706fe",0,17,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf7095d",0,10,0,0,0,0,3,0,11,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf704a3",1,21,0,0,0,0,5,0,6,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa83be4b0c9d6adf71f76",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70a16",0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70610",2,82,0,0,0,0,17,0,40,0,0,0,1,0,1,0,0,0,0,5,0
"13767.58cfa838e4b0c9d6adf70db8",0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6da92",0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e3fe",0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf72945",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf709c0",0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6dae0",0,16,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa839e4b0c9d6adf7105c",0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa837e4b0c9d6adf7038c",0,13,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf7056d",0,27,0,0,0,0,4,0,15,1,0,0,1,0,0,0,0,0,0,3,0
"13767.58cfa834e4b0c9d6adf6e5bd",5,180,0,0,0,0,33,1,77,1,1,0,1,0,1,0,0,0,0,13,1
"13767.58cfa838e4b0c9d6adf704b9",0,27,0,0,0,0,7,0,10,0,0,0,1,0,1,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf709f2",0,5,0,0,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e6ca",4,137,0,0,0,0,27,1,57,0,0,0,1,0,1,0,0,0,0,8,0
"13767.58cfa838e4b0c9d6adf704ca",4,238,0,0,0,0,45,0,107,1,0,0,1,0,5,0,0,0,0,13,1
"13767.58cfa834e4b0c9d6adf6e5a2",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70ca4",0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6ebca",0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"13767.58cfa838e4b0c9d6adf70a55",0,18,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70c94",1,32,0,0,0,0,7,0,18,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70c9e",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d8a0",1,18,0,0,0,0,3,0,7,0,0,0,2,0,0,0,0,0,0,4,0
"13767.58cfa838e4b0c9d6adf7074b",0,9,0,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa83be4b0c9d6adf71f73",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d9da",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6f0e2",0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf704a4",0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa833e4b0c9d6adf6dd8e",8,364,0,0,0,0,67,0,156,2,0,0,1,0,3,0,1,0,0,28,1
"13767.58cfa838e4b0c9d6adf70e02",0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6db74",0,10,0,0,0,0,3,0,6,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70862",0,15,0,0,0,0,2,0,6,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70752",1,27,0,0,0,0,6,0,12,1,0,0,0,0,1,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70d78",0,13,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70538",1,44,0,0,0,0,9,0,17,0,0,0,0,0,0,0,0,0,0,3,0
"13767.58cfa838e4b0c9d6adf7088e",0,24,0,0,0,0,3,0,8,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa839e4b0c9d6adf71037",0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70449",0,3,0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6db4e",2,28,0,0,0,0,6,0,13,0,0,0,1,0,1,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70766",0,20,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6d94e",1,185,0,0,0,0,36,0,79,0,0,0,1,0,1,0,0,0,0,14,0
"13767.58cfa838e4b0c9d6adf70521",1,49,0,0,0,0,9,0,19,0,0,0,1,0,0,0,0,0,0,3,0
"13767.58cfa838e4b0c9d6adf7073b",1,28,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf704d1",1,40,0,0,0,0,7,0,17,0,0,0,1,0,0,0,0,0,0,3,0
"13767.58cfa833e4b0c9d6adf6db03",0,14,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6dd18",0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6ee8c",0,8,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf711a6",0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6da5c",1,65,0,0,0,0,10,0,21,1,0,0,0,0,0,0,0,0,0,5,0
"13767.58cfa833e4b0c9d6adf6db19",0,6,0,0,0,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7078b",0,20,0,0,0,0,3,0,5,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70dbe",1,67,0,0,0,0,9,0,27,0,0,0,0,0,1,0,0,0,0,4,0
"13767.58cfa838e4b0c9d6adf70b65",0,12,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,1,0
"13767.58cfa833e4b0c9d6adf6db46",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf71c36",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf725a3",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6da31",9,371,0,0,0,0,67,1,147,1,1,0,1,0,3,1,1,0,0,21,1
"13767.58cfa833e4b0c9d6adf6d88e",0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6da26",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6d8c6",8,290,0,0,0,0,53,0,130,1,0,0,1,0,4,1,0,0,0,17,0
"13767.58cfa838e4b0c9d6adf70756",0,28,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70548",0,34,0,0,0,0,6,0,13,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf7086e",0,16,0,0,0,0,4,0,8,1,0,0,1,0,0,0,0,0,0,4,0
"13767.58cfa838e4b0c9d6adf707af",0,24,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa833e4b0c9d6adf6d9be",3,87,0,0,0,0,21,0,43,0,0,0,0,0,0,0,0,0,0,4,0
"13767.58cfa83ae4b0c9d6adf71c12",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf71f70",0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa836e4b0c9d6adf6f4b0",0,27,0,0,0,0,6,0,13,0,0,0,1,0,1,0,0,0,0,1,0
"13767.58cfa83be4b0c9d6adf71f64",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf708ee",1,12,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6dc1e",7,343,0,0,0,0,68,0,146,1,0,0,2,0,2,0,1,0,0,19,0
"13767.58cfa838e4b0c9d6adf70783",0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70a94",0,16,0,0,0,0,2,0,6,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70a6a",0,24,0,0,0,0,4,0,12,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf7085e",0,25,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa833e4b0c9d6adf6dc04",4,170,0,0,0,0,29,0,74,1,0,0,2,0,1,0,0,0,0,9,0
"13767.58cfa838e4b0c9d6adf707a3",1,16,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa83be4b0c9d6adf72872",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6dcc2",10,365,0,0,0,0,73,1,147,1,0,0,2,0,3,0,1,0,0,21,0
"13767.58cfa838e4b0c9d6adf70a4e",0,7,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6d8c4",0,9,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7046b",2,47,0,0,0,0,7,0,20,0,0,0,2,0,1,0,0,0,0,3,0
"13767.58cfa838e4b0c9d6adf70aa0",0,23,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70fbc",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e7e1",12,454,0,0,0,0,96,2,205,2,0,0,1,0,5,0,1,0,0,24,0
"13767.58cfa834e4b0c9d6adf6e6dc",0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6dd4f",0,37,0,0,0,0,7,0,12,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70961",0,8,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa839e4b0c9d6adf71098",0,13,0,0,0,0,3,0,4,0,0,0,1,0,1,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6d880",4,133,0,0,0,0,25,0,55,0,0,0,1,0,1,0,0,0,0,8,0
"13767.58cfa834e4b0c9d6adf6e8f0",0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6edf4",0,46,0,0,0,0,9,0,18,0,0,0,2,0,0,0,0,0,0,3,0
"13767.58cfa835e4b0c9d6adf6f176",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf70a10",0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf704b5",0,17,0,0,0,0,2,0,8,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6db56",0,30,0,0,0,0,2,0,8,0,0,0,2,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf707b8",0,10,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf7077a",0,12,0,0,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa837e4b0c9d6adf703c8",0,18,0,0,0,0,4,0,7,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6dbee",1,24,0,0,0,0,4,0,10,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa836e4b0c9d6adf6f4bd",0,41,0,0,0,0,5,0,12,0,0,0,3,0,1,0,0,0,0,3,0
"13767.58cfa833e4b0c9d6adf6d958",0,15,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6d907",10,407,0,0,0,0,78,3,172,1,0,0,2,0,7,0,0,0,0,25,2
"13767.58cfa838e4b0c9d6adf70768",1,17,0,0,0,0,3,0,10,0,0,0,2,0,0,0,0,0,0,2,0
"13767.58cfa838e4b0c9d6adf70676",0,17,0,0,0,0,3,0,10,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf708c4",0,14,0,0,0,0,3,0,4,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e563",0,5,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa835e4b0c9d6adf6eee0",0,11,0,0,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa83ae4b0c9d6adf71dc8",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e5aa",1,22,0,0,0,0,4,0,8,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa835e4b0c9d6adf6edb3",2,117,0,0,0,0,25,0,59,0,0,0,1,0,1,0,0,0,0,8,0
"13767.58cfa836e4b0c9d6adf6f494",0,21,0,0,0,0,6,0,10,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6da6c",2,57,0,0,0,0,11,0,26,0,0,0,1,0,0,0,0,0,0,4,0
"13767.58cfa836e4b0c9d6adf6f3d0",3,95,0,0,0,0,16,0,37,0,0,0,1,0,1,0,0,0,0,6,0
"13767.58cfa835e4b0c9d6adf6ee7a",0,15,0,0,0,0,5,0,4,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e8ac",0,17,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6d8ce",1,65,0,0,0,0,14,0,32,1,0,0,0,0,0,0,0,0,0,3,0
"13767.58cfa834e4b0c9d6adf6e676",0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"13767.58cfa838e4b0c9d6adf7076a",0,44,0,0,0,0,8,0,18,0,0,0,0,0,0,0,0,0,0,4,0
"13767.58cfa838e4b0c9d6adf70786",0,29,0,0,0,0,4,0,11,0,0,0,0,0,1,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf707bc",0,27,0,0,0,0,6,0,12,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa835e4b0c9d6adf6f370",2,65,0,0,0,0,14,0,29,1,0,0,1,0,1,0,0,0,0,4,0
"13767.58cfa833e4b0c9d6adf6daea",8,364,0,0,0,0,69,1,170,2,0,0,1,0,3,0,0,0,0,34,1
"13767.58cfa838e4b0c9d6adf708c0",0,8,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6da1e",6,237,0,0,0,0,47,0,103,1,0,0,0,0,1,0,1,0,0,14,0
"13767.58cfa834e4b0c9d6adf6e8ca",0,10,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa834e4b0c9d6adf6e89e",1,43,0,0,0,0,8,0,19,0,0,0,0,0,1,0,0,0,0,3,0
"13767.58cfa835e4b0c9d6adf6edda",0,23,0,0,0,0,2,0,9,0,0,0,3,0,0,0,0,0,0,1,0
"13767.58cfa838e4b0c9d6adf70958",0,13,0,0,0,0,3,0,3,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa835e4b0c9d6adf6f085",1,31,0,0,0,0,7,0,13,0,0,0,1,0,0,0,0,0,0,2,0
"13767.58cfa835e4b0c9d6adf6ee6e",0,5,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa83be4b0c9d6adf71fd0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6ed7e",1,68,0,0,0,0,16,0,33,0,0,0,4,0,1,0,0,0,0,5,0
"13767.58cfa836e4b0c9d6adf6f4f4",0,45,0,0,0,0,5,0,18,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa835e4b0c9d6adf6edac",0,58,0,0,0,0,10,0,21,0,0,0,2,0,0,0,0,0,0,5,0
"13767.58cfa83ae4b0c9d6adf71c14",0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6db54",0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6ebea",0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa83be4b0c9d6adf71f88",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6ecdc",0,3,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa834e4b0c9d6adf6e4ba",0,4,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0
"13767.58cfa833e4b0c9d6adf6dc0e",0,10,0,0,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,0,0
"13767.58cfa833e4b0c9d6adf6db8f",5,138,0,0,0,0,26,0,67,0,0,0,0,0,0,0,0,0,0,8,0
"13767.58cfa835e4b0c9d6adf6ed97",1,81,0,0,0,0,13,0,31,0,0,0,1,0,2,0,0,0,0,4,0
"13767.58cfa834e4b0c9d6adf6e55c",0,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"13767.58cfa835e4b0c9d6adf6ebde",0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
"13767.58cfa835e4b0c9d6adf6edee",0,50,0,0,0,0,11,0,23,0,0,0,1,0,1,0,0,0,0,2,0
"13767.58cfa833e4b0c9d6adf6da02",1,23,0,0,0,0,3,0,6,0,0,0,1,0,0,0,0,0,0,1,0
